age,region,day,lmean,lsd,sample_date,N
75+,South_West,90,8.747322115312263,0.36677054210207205,2020-05-16,565864
1-4,South_West,91,0,0,2020-05-17,598144
5-14,South_West,91,0,0,2020-05-17,177480
15-24,South_West,91,0,0,2020-05-17,1311291
25-44,South_West,91,0,0,2020-05-17,1502275
45-64,South_West,91,0,0,2020-05-17,648343
65-74,South_West,91,0,0,2020-05-17,666919
75+,South_West,91,0,0,2020-05-17,565864
1-4,South_West,92,0,0,2020-05-18,598144
5-14,South_West,92,0,0,2020-05-18,177480
15-24,South_West,92,0,0,2020-05-18,1311291
25-44,South_West,92,0,0,2020-05-18,1502275
45-64,South_West,92,0,0,2020-05-18,648343
65-74,South_West,92,0,0,2020-05-18,666919
75+,South_West,92,0,0,2020-05-18,565864
1-4,South_West,93,0,0,2020-05-19,598144
5-14,South_West,93,0,0,2020-05-19,177480
15-24,South_West,93,0,0,2020-05-19,1311291
25-44,South_West,93,0,0,2020-05-19,1502275
45-64,South_West,93,0,0,2020-05-19,648343
65-74,South_West,93,0,0,2020-05-19,666919
75+,South_West,93,0,0,2020-05-19,565864
1-4,South_West,94,0,0,2020-05-20,598144
5-14,South_West,94,0,0,2020-05-20,177480
15-24,South_West,94,0,0,2020-05-20,1311291
25-44,South_West,94,0,0,2020-05-20,1502275
45-64,South_West,94,0,0,2020-05-20,648343
65-74,South_West,94,0,0,2020-05-20,666919
75+,South_West,94,0,0,2020-05-20,565864
1-4,South_West,95,0,0,2020-05-21,598144
5-14,South_West,95,0,0,2020-05-21,177480
15-24,South_West,95,0,0,2020-05-21,1311291
25-44,South_West,95,0,0,2020-05-21,1502275
45-64,South_West,95,0,0,2020-05-21,648343
65-74,South_West,95,0,0,2020-05-21,666919
75+,South_West,95,0,0,2020-05-21,565864
1-4,South_West,96,0,0,2020-05-22,598144
5-14,South_West,96,0,0,2020-05-22,177480
15-24,South_West,96,0,0,2020-05-22,1311291
25-44,South_West,96,0,0,2020-05-22,1502275
45-64,South_West,96,0,0,2020-05-22,648343
65-74,South_West,96,0,0,2020-05-22,666919
75+,South_West,96,0,0,2020-05-22,565864
1-4,South_West,97,0,0,2020-05-23,598144
5-14,South_West,97,0,0,2020-05-23,177480
15-24,South_West,97,0,0,2020-05-23,1311291
25-44,South_West,97,0,0,2020-05-23,1502275
45-64,South_West,97,0,0,2020-05-23,648343
65-74,South_West,97,0,0,2020-05-23,666919
75+,South_West,97,0,0,2020-05-23,565864
1-4,South_West,98,0,0,2020-05-24,598144
5-14,South_West,98,0,0,2020-05-24,177480
15-24,South_West,98,0,0,2020-05-24,1311291
25-44,South_West,98,0,0,2020-05-24,1502275
45-64,South_West,98,0,0,2020-05-24,648343
65-74,South_West,98,0,0,2020-05-24,666919
75+,South_West,98,0,0,2020-05-24,565864
1-4,South_West,99,0,0,2020-05-25,598144
5-14,South_West,99,0,0,2020-05-25,177480
15-24,South_West,99,0,0,2020-05-25,1311291
25-44,South_West,99,0,0,2020-05-25,1502275
45-64,South_West,99,0,0,2020-05-25,648343
65-74,South_West,99,0,0,2020-05-25,666919
75+,South_West,99,0,0,2020-05-25,565864
1-4,South_West,100,0,0,2020-05-26,598144
5-14,South_West,100,0,0,2020-05-26,177480
15-24,South_West,100,0,0,2020-05-26,1311291
25-44,South_West,100,0,0,2020-05-26,1502275
45-64,South_West,100,0,0,2020-05-26,648343
65-74,South_West,100,0,0,2020-05-26,666919
75+,South_West,100,0,0,2020-05-26,565864
1-4,South_West,101,0,0,2020-05-27,598144
5-14,South_West,101,0,0,2020-05-27,177480
15-24,South_West,101,0,0,2020-05-27,1311291
25-44,South_West,101,0,0,2020-05-27,1502275
45-64,South_West,101,0,0,2020-05-27,648343
65-74,South_West,101,0,0,2020-05-27,666919
75+,South_West,101,0,0,2020-05-27,565864
1-4,South_West,102,0,0,2020-05-28,598144
5-14,South_West,102,0,0,2020-05-28,177480
15-24,South_West,102,0,0,2020-05-28,1311291
25-44,South_West,102,0,0,2020-05-28,1502275
45-64,South_West,102,0,0,2020-05-28,648343
65-74,South_West,102,0,0,2020-05-28,666919
75+,South_West,102,0,0,2020-05-28,565864
1-4,South_West,103,0,0,2020-05-29,598144
5-14,South_West,103,0,0,2020-05-29,177480
15-24,South_West,103,0,0,2020-05-29,1311291
25-44,South_West,103,0,0,2020-05-29,1502275
45-64,South_West,103,0,0,2020-05-29,648343
65-74,South_West,103,0,0,2020-05-29,666919
75+,South_West,103,0,0,2020-05-29,565864
1-4,South_West,104,0,0,2020-05-30,598144
5-14,South_West,104,7.853704459418837,0.4173944686303558,2020-05-30,177480
15-24,South_West,104,8.257046690350583,0.33696949733094866,2020-05-30,1311291
25-44,South_West,104,7.8949310412845275,0.34447519328637716,2020-05-30,1502275
45-64,South_West,104,7.896676505056124,0.36935552573522434,2020-05-30,648343
65-74,South_West,104,7.480593076194158,0.34447920066130605,2020-05-30,666919
75+,South_West,104,8.1744049671612,0.36184818014850323,2020-05-30,565864
1-4,South_West,105,0,0,2020-05-31,598144
5-14,South_West,105,0,0,2020-05-31,177480
15-24,South_West,105,0,0,2020-05-31,1311291
25-44,South_West,105,0,0,2020-05-31,1502275
45-64,South_West,105,0,0,2020-05-31,648343
65-74,South_West,105,0,0,2020-05-31,666919
75+,South_West,105,0,0,2020-05-31,565864
1-4,South_West,106,0,0,2020-06-01,598144
5-14,South_West,106,0,0,2020-06-01,177480
15-24,South_West,106,0,0,2020-06-01,1311291
25-44,South_West,106,0,0,2020-06-01,1502275
45-64,South_West,106,0,0,2020-06-01,648343
65-74,South_West,106,0,0,2020-06-01,666919
75+,South_West,106,0,0,2020-06-01,565864
1-4,South_West,107,0,0,2020-06-02,598144
5-14,South_West,107,0,0,2020-06-02,177480
15-24,South_West,107,0,0,2020-06-02,1311291
25-44,South_West,107,0,0,2020-06-02,1502275
45-64,South_West,107,0,0,2020-06-02,648343
65-74,South_West,107,0,0,2020-06-02,666919
75+,South_West,107,0,0,2020-06-02,565864
1-4,South_West,108,0,0,2020-06-03,598144
5-14,South_West,108,0,0,2020-06-03,177480
15-24,South_West,108,0,0,2020-06-03,1311291
25-44,South_West,108,0,0,2020-06-03,1502275
45-64,South_West,108,0,0,2020-06-03,648343
65-74,South_West,108,0,0,2020-06-03,666919
75+,South_West,108,0,0,2020-06-03,565864
1-4,South_West,109,0,0,2020-06-04,598144
5-14,South_West,109,0,0,2020-06-04,177480
15-24,South_West,109,0,0,2020-06-04,1311291
