age,region,day,lmean,lsd,sample_date,N
1-4,North_West,91,0,0,2020-05-17,409787
5-14,North_West,91,0,0,2020-05-17,126013
15-24,North_West,91,0,0,2020-05-17,907076
25-44,North_West,91,0,0,2020-05-17,1052792
45-64,North_West,91,0,0,2020-05-17,448078
65-74,North_West,91,0,0,2020-05-17,442038
75+,North_West,91,0,0,2020-05-17,357770
1-4,North_West,92,0,0,2020-05-18,409787
5-14,North_West,92,0,0,2020-05-18,126013
15-24,North_West,92,0,0,2020-05-18,907076
25-44,North_West,92,0,0,2020-05-18,1052792
45-64,North_West,92,0,0,2020-05-18,448078
65-74,North_West,92,0,0,2020-05-18,442038
75+,North_West,92,0,0,2020-05-18,357770
1-4,North_West,93,0,0,2020-05-19,409787
5-14,North_West,93,0,0,2020-05-19,126013
15-24,North_West,93,0,0,2020-05-19,907076
25-44,North_West,93,0,0,2020-05-19,1052792
45-64,North_West,93,0,0,2020-05-19,448078
65-74,North_West,93,0,0,2020-05-19,442038
75+,North_West,93,0,0,2020-05-19,357770
1-4,North_West,94,0,0,2020-05-20,409787
5-14,North_West,94,0,0,2020-05-20,126013
15-24,North_West,94,0,0,2020-05-20,907076
25-44,North_West,94,0,0,2020-05-20,1052792
45-64,North_West,94,0,0,2020-05-20,448078
65-74,North_West,94,0,0,2020-05-20,442038
75+,North_West,94,0,0,2020-05-20,357770
1-4,North_West,95,0,0,2020-05-21,409787
5-14,North_West,95,0,0,2020-05-21,126013
15-24,North_West,95,0,0,2020-05-21,907076
25-44,North_West,95,0,0,2020-05-21,1052792
45-64,North_West,95,0,0,2020-05-21,448078
65-74,North_West,95,0,0,2020-05-21,442038
75+,North_West,95,0,0,2020-05-21,357770
1-4,North_West,96,0,0,2020-05-22,409787
5-14,North_West,96,0,0,2020-05-22,126013
15-24,North_West,96,0,0,2020-05-22,907076
25-44,North_West,96,0,0,2020-05-22,1052792
45-64,North_West,96,0,0,2020-05-22,448078
65-74,North_West,96,0,0,2020-05-22,442038
75+,North_West,96,0,0,2020-05-22,357770
1-4,North_West,97,0,0,2020-05-23,409787
5-14,North_West,97,7.837616126183231,0.4014167615862546,2020-05-23,126013
15-24,North_West,97,8.65979811213687,0.2589437114402335,2020-05-23,907076
25-44,North_West,97,7.948776742470084,0.30965676263014474,2020-05-23,1052792
45-64,North_West,97,7.980053736332434,0.3374110582024011,2020-05-23,448078
65-74,North_West,97,7.292015356735174,0.3353136515169223,2020-05-23,442038
75+,North_West,97,8.316202556613234,0.3698594804641799,2020-05-23,357770
1-4,North_West,98,0,0,2020-05-24,409787
5-14,North_West,98,0,0,2020-05-24,126013
15-24,North_West,98,0,0,2020-05-24,907076
25-44,North_West,98,0,0,2020-05-24,1052792
45-64,North_West,98,0,0,2020-05-24,448078
65-74,North_West,98,0,0,2020-05-24,442038
75+,North_West,98,0,0,2020-05-24,357770
1-4,North_West,99,0,0,2020-05-25,409787
5-14,North_West,99,0,0,2020-05-25,126013
15-24,North_West,99,0,0,2020-05-25,907076
25-44,North_West,99,0,0,2020-05-25,1052792
45-64,North_West,99,0,0,2020-05-25,448078
65-74,North_West,99,0,0,2020-05-25,442038
75+,North_West,99,0,0,2020-05-25,357770
1-4,North_West,100,0,0,2020-05-26,409787
5-14,North_West,100,0,0,2020-05-26,126013
15-24,North_West,100,0,0,2020-05-26,907076
25-44,North_West,100,0,0,2020-05-26,1052792
45-64,North_West,100,0,0,2020-05-26,448078
65-74,North_West,100,0,0,2020-05-26,442038
75+,North_West,100,0,0,2020-05-26,357770
1-4,North_West,101,0,0,2020-05-27,409787
5-14,North_West,101,0,0,2020-05-27,126013
15-24,North_West,101,0,0,2020-05-27,907076
25-44,North_West,101,0,0,2020-05-27,1052792
45-64,North_West,101,0,0,2020-05-27,448078
65-74,North_West,101,0,0,2020-05-27,442038
75+,North_West,101,0,0,2020-05-27,357770
1-4,North_West,102,0,0,2020-05-28,409787
5-14,North_West,102,0,0,2020-05-28,126013
15-24,North_West,102,0,0,2020-05-28,907076
25-44,North_West,102,0,0,2020-05-28,1052792
45-64,North_West,102,0,0,2020-05-28,448078
65-74,North_West,102,0,0,2020-05-28,442038
75+,North_West,102,0,0,2020-05-28,357770
1-4,North_West,103,0,0,2020-05-29,409787
5-14,North_West,103,0,0,2020-05-29,126013
15-24,North_West,103,0,0,2020-05-29,907076
25-44,North_West,103,0,0,2020-05-29,1052792
45-64,North_West,103,0,0,2020-05-29,448078
65-74,North_West,103,0,0,2020-05-29,442038
75+,North_West,103,0,0,2020-05-29,357770
1-4,North_West,104,0,0,2020-05-30,409787
5-14,North_West,104,0,0,2020-05-30,126013
15-24,North_West,104,0,0,2020-05-30,907076
25-44,North_West,104,0,0,2020-05-30,1052792
45-64,North_West,104,0,0,2020-05-30,448078
65-74,North_West,104,0,0,2020-05-30,442038
75+,North_West,104,0,0,2020-05-30,357770
1-4,North_West,105,0,0,2020-05-31,409787
5-14,North_West,105,0,0,2020-05-31,126013
15-24,North_West,105,0,0,2020-05-31,907076
25-44,North_West,105,0,0,2020-05-31,1052792
45-64,North_West,105,0,0,2020-05-31,448078
65-74,North_West,105,0,0,2020-05-31,442038
75+,North_West,105,0,0,2020-05-31,357770
1-4,North_West,106,0,0,2020-06-01,409787
5-14,North_West,106,0,0,2020-06-01,126013
15-24,North_West,106,0,0,2020-06-01,907076
25-44,North_West,106,0,0,2020-06-01,1052792
45-64,North_West,106,0,0,2020-06-01,448078
65-74,North_West,106,0,0,2020-06-01,442038
75+,North_West,106,0,0,2020-06-01,357770
1-4,North_West,107,0,0,2020-06-02,409787
5-14,North_West,107,0,0,2020-06-02,126013
15-24,North_West,107,0,0,2020-06-02,907076
25-44,North_West,107,0,0,2020-06-02,1052792
45-64,North_West,107,0,0,2020-06-02,448078
65-74,North_West,107,0,0,2020-06-02,442038
75+,North_West,107,0,0,2020-06-02,357770
1-4,North_West,108,0,0,2020-06-03,409787
5-14,North_West,108,0,0,2020-06-03,126013
15-24,North_West,108,0,0,2020-06-03,907076
25-44,North_West,108,0,0,2020-06-03,1052792
45-64,North_West,108,0,0,2020-06-03,448078
65-74,North_West,108,0,0,2020-06-03,442038
75+,North_West,108,0,0,2020-06-03,357770
1-4,North_West,109,0,0,2020-06-04,409787
5-14,North_West,109,0,0,2020-06-04,126013
15-24,North_West,109,0,0,2020-06-04,907076
25-44,North_West,109,0,0,2020-06-04,1052792
45-64,North_West,109,0,0,2020-06-04,448078
65-74,North_West,109,0,0,2020-06-04,442038
75+,North_West,109,0,0,2020-06-04,357770
1-4,North_West,110,0,0,2020-06-05,409787
5-14,North_West,110,0,0,2020-06-05,126013
15-24,North_West,110,0,0,2020-06-05,907076
25-44,North_West,110,0,0,2020-06-05,1052792
45-64,North_West,110,0,0,2020-06-05,448078
65-74,North_West,110,0,0,2020-06-05,442038
75+,North_West,110,0,0,2020-06-05,357770
1-4,North_West,111,0,0,2020-06-06,409787
5-14,North_West,111,7.56498061998967,0.3687142313078744,2020-06-06,126013
15-24,North_West,111,8.228255653910534,0.2773404464728223,2020-06-06,907076
25-44,North_West,111,7.584287629151361,0.31452469674664585,2020-06-06,1052792
45-64,North_West,111,7.606605447579632,0.3370498573282851,2020-06-06,448078
65-74,North_West,111,7.1940177062757344,0.3177244360020394,2020-06-06,442038
75+,North_West,111,7.968415687453583,0.3446082507128839,2020-06-06,357770
1-4,North_West,112,0,0,2020-06-07,409787
5-14,North_West,112,0,0,2020-06-07,126013
15-24,North_West,112,0,0,2020-06-07,907076
25-44,North_West,112,0,0,2020-06-07,1052792
45-64,North_West,112,0,0,2020-06-07,448078
65-74,North_West,112,0,0,2020-06-07,442038
