age,region,day,lmean,lsd,sample_date
1-4,Yorkshire_and_The_Humber,231,0,0,2020-10-04
1-4,Yorkshire_and_The_Humber,232,0,0,2020-10-05
1-4,Yorkshire_and_The_Humber,233,0,0,2020-10-06
1-4,Yorkshire_and_The_Humber,234,0,0,2020-10-07
1-4,Yorkshire_and_The_Humber,235,0,0,2020-10-08
1-4,Yorkshire_and_The_Humber,236,0,0,2020-10-09
1-4,Yorkshire_and_The_Humber,237,0,0,2020-10-10
1-4,Yorkshire_and_The_Humber,238,0,0,2020-10-11
1-4,Yorkshire_and_The_Humber,239,0,0,2020-10-12
1-4,Yorkshire_and_The_Humber,240,0,0,2020-10-13
1-4,Yorkshire_and_The_Humber,241,0,0,2020-10-14
1-4,Yorkshire_and_The_Humber,242,0,0,2020-10-15
1-4,Yorkshire_and_The_Humber,243,0,0,2020-10-16
1-4,Yorkshire_and_The_Humber,244,0,0,2020-10-17
1-4,Yorkshire_and_The_Humber,245,0,0,2020-10-18
1-4,Yorkshire_and_The_Humber,246,0,0,2020-10-19
1-4,Yorkshire_and_The_Humber,247,0,0,2020-10-20
1-4,Yorkshire_and_The_Humber,248,0,0,2020-10-21
1-4,Yorkshire_and_The_Humber,249,0,0,2020-10-22
1-4,Yorkshire_and_The_Humber,250,0,0,2020-10-23
1-4,Yorkshire_and_The_Humber,251,0,0,2020-10-24
1-4,Yorkshire_and_The_Humber,252,0,0,2020-10-25
1-4,Yorkshire_and_The_Humber,253,0,0,2020-10-26
1-4,Yorkshire_and_The_Humber,254,0,0,2020-10-27
1-4,Yorkshire_and_The_Humber,255,0,0,2020-10-28
1-4,Yorkshire_and_The_Humber,256,0,0,2020-10-29
1-4,Yorkshire_and_The_Humber,257,0,0,2020-10-30
1-4,Yorkshire_and_The_Humber,258,0,0,2020-10-31
1-4,Yorkshire_and_The_Humber,259,0,0,2020-11-01
1-4,Yorkshire_and_The_Humber,260,0,0,2020-11-02
1-4,Yorkshire_and_The_Humber,261,0,0,2020-11-03
1-4,Yorkshire_and_The_Humber,262,0,0,2020-11-04
1-4,Yorkshire_and_The_Humber,263,0,0,2020-11-05
1-4,Yorkshire_and_The_Humber,264,0,0,2020-11-06
1-4,Yorkshire_and_The_Humber,265,0,0,2020-11-07
1-4,Yorkshire_and_The_Humber,266,0,0,2020-11-08
1-4,Yorkshire_and_The_Humber,267,0,0,2020-11-09
1-4,Yorkshire_and_The_Humber,268,0,0,2020-11-10
1-4,Yorkshire_and_The_Humber,269,0,0,2020-11-11
1-4,Yorkshire_and_The_Humber,270,0,0,2020-11-12
1-4,Yorkshire_and_The_Humber,271,0,0,2020-11-13
1-4,Yorkshire_and_The_Humber,272,0,0,2020-11-14
1-4,Yorkshire_and_The_Humber,273,0,0,2020-11-15
1-4,Yorkshire_and_The_Humber,274,0,0,2020-11-16
1-4,Yorkshire_and_The_Humber,275,0,0,2020-11-17
1-4,Yorkshire_and_The_Humber,276,0,0,2020-11-18
1-4,Yorkshire_and_The_Humber,277,0,0,2020-11-19
1-4,Yorkshire_and_The_Humber,278,0,0,2020-11-20
1-4,Yorkshire_and_The_Humber,279,0,0,2020-11-21
1-4,Yorkshire_and_The_Humber,280,0,0,2020-11-22
1-4,Yorkshire_and_The_Humber,281,0,0,2020-11-23
1-4,Yorkshire_and_The_Humber,282,0,0,2020-11-24
1-4,Yorkshire_and_The_Humber,283,0,0,2020-11-25
1-4,Yorkshire_and_The_Humber,284,0,0,2020-11-26
5-14,East_of_England,218,0,0,2020-09-21
5-14,East_of_England,219,0,0,2020-09-22
5-14,East_of_England,220,0,0,2020-09-23
5-14,East_of_England,221,0,0,2020-09-24
