age,region,day,lmean,lsd,sample_date,N
1-4,East_of_England,75,0,0,2020-05-01,628530
5-14,East_of_England,75,0,0,2020-05-01,223818
15-24,East_of_England,75,0,0,2020-05-01,1550839
25-44,East_of_England,75,0,0,2020-05-01,1636615
45-64,East_of_England,75,0,0,2020-05-01,784590
65-74,East_of_England,75,0,0,2020-05-01,658312
75+,East_of_England,75,0,0,2020-05-01,560524
1-4,East_of_England,76,0,0,2020-05-02,628530
5-14,East_of_England,76,0,0,2020-05-02,223818
15-24,East_of_England,76,0,0,2020-05-02,1550839
25-44,East_of_England,76,0,0,2020-05-02,1636615
45-64,East_of_England,76,0,0,2020-05-02,784590
65-74,East_of_England,76,0,0,2020-05-02,658312
75+,East_of_England,76,0,0,2020-05-02,560524
1-4,East_of_England,77,0,0,2020-05-03,628530
5-14,East_of_England,77,0,0,2020-05-03,223818
15-24,East_of_England,77,0,0,2020-05-03,1550839
25-44,East_of_England,77,0,0,2020-05-03,1636615
45-64,East_of_England,77,0,0,2020-05-03,784590
65-74,East_of_England,77,0,0,2020-05-03,658312
75+,East_of_England,77,0,0,2020-05-03,560524
1-4,East_of_England,78,0,0,2020-05-04,628530
5-14,East_of_England,78,0,0,2020-05-04,223818
15-24,East_of_England,78,0,0,2020-05-04,1550839
25-44,East_of_England,78,0,0,2020-05-04,1636615
45-64,East_of_England,78,0,0,2020-05-04,784590
65-74,East_of_England,78,0,0,2020-05-04,658312
75+,East_of_England,78,0,0,2020-05-04,560524
1-4,East_of_England,79,0,0,2020-05-05,628530
5-14,East_of_England,79,0,0,2020-05-05,223818
15-24,East_of_England,79,0,0,2020-05-05,1550839
25-44,East_of_England,79,0,0,2020-05-05,1636615
45-64,East_of_England,79,0,0,2020-05-05,784590
65-74,East_of_England,79,0,0,2020-05-05,658312
75+,East_of_England,79,0,0,2020-05-05,560524
1-4,East_of_England,80,0,0,2020-05-06,628530
5-14,East_of_England,80,0,0,2020-05-06,223818
15-24,East_of_England,80,0,0,2020-05-06,1550839
25-44,East_of_England,80,0,0,2020-05-06,1636615
45-64,East_of_England,80,0,0,2020-05-06,784590
65-74,East_of_England,80,0,0,2020-05-06,658312
75+,East_of_England,80,0,0,2020-05-06,560524
1-4,East_of_England,81,0,0,2020-05-07,628530
5-14,East_of_England,81,0,0,2020-05-07,223818
15-24,East_of_England,81,0,0,2020-05-07,1550839
25-44,East_of_England,81,0,0,2020-05-07,1636615
45-64,East_of_England,81,0,0,2020-05-07,784590
65-74,East_of_England,81,0,0,2020-05-07,658312
75+,East_of_England,81,0,0,2020-05-07,560524
1-4,East_of_England,82,0,0,2020-05-08,628530
5-14,East_of_England,82,0,0,2020-05-08,223818
15-24,East_of_England,82,0,0,2020-05-08,1550839
25-44,East_of_England,82,0,0,2020-05-08,1636615
45-64,East_of_England,82,0,0,2020-05-08,784590
65-74,East_of_England,82,0,0,2020-05-08,658312
75+,East_of_England,82,0,0,2020-05-08,560524
1-4,East_of_England,83,0,0,2020-05-09,628530
5-14,East_of_England,83,8.508679131372128,0.6244703983928679,2020-05-09,223818
15-24,East_of_England,83,9.092558358760112,0.42310831342903726,2020-05-09,1550839
25-44,East_of_England,83,8.931750420102073,0.38204657427896305,2020-05-09,1636615
45-64,East_of_England,83,8.948843824273984,0.44104397952726004,2020-05-09,784590
65-74,East_of_England,83,7.787526707549045,0.5027491153463873,2020-05-09,658312
75+,East_of_England,83,8.570162605235229,0.561734208229786,2020-05-09,560524
1-4,East_of_England,84,0,0,2020-05-10,628530
5-14,East_of_England,84,0,0,2020-05-10,223818
15-24,East_of_England,84,0,0,2020-05-10,1550839
25-44,East_of_England,84,0,0,2020-05-10,1636615
45-64,East_of_England,84,0,0,2020-05-10,784590
65-74,East_of_England,84,0,0,2020-05-10,658312
75+,East_of_England,84,0,0,2020-05-10,560524
1-4,East_of_England,85,0,0,2020-05-11,628530
5-14,East_of_England,85,0,0,2020-05-11,223818
15-24,East_of_England,85,0,0,2020-05-11,1550839
25-44,East_of_England,85,0,0,2020-05-11,1636615
45-64,East_of_England,85,0,0,2020-05-11,784590
65-74,East_of_England,85,0,0,2020-05-11,658312
75+,East_of_England,85,0,0,2020-05-11,560524
1-4,East_of_England,86,0,0,2020-05-12,628530
5-14,East_of_England,86,0,0,2020-05-12,223818
15-24,East_of_England,86,0,0,2020-05-12,1550839
25-44,East_of_England,86,0,0,2020-05-12,1636615
45-64,East_of_England,86,0,0,2020-05-12,784590
65-74,East_of_England,86,0,0,2020-05-12,658312
75+,East_of_England,86,0,0,2020-05-12,560524
1-4,East_of_England,87,0,0,2020-05-13,628530
5-14,East_of_England,87,0,0,2020-05-13,223818
15-24,East_of_England,87,0,0,2020-05-13,1550839
25-44,East_of_England,87,0,0,2020-05-13,1636615
45-64,East_of_England,87,0,0,2020-05-13,784590
65-74,East_of_England,87,0,0,2020-05-13,658312
75+,East_of_England,87,0,0,2020-05-13,560524
1-4,East_of_England,88,0,0,2020-05-14,628530
5-14,East_of_England,88,0,0,2020-05-14,223818
15-24,East_of_England,88,0,0,2020-05-14,1550839
25-44,East_of_England,88,0,0,2020-05-14,1636615
45-64,East_of_England,88,0,0,2020-05-14,784590
65-74,East_of_England,88,0,0,2020-05-14,658312
75+,East_of_England,88,0,0,2020-05-14,560524
1-4,East_of_England,89,0,0,2020-05-15,628530
5-14,East_of_England,89,0,0,2020-05-15,223818
15-24,East_of_England,89,0,0,2020-05-15,1550839
25-44,East_of_England,89,0,0,2020-05-15,1636615
45-64,East_of_England,89,0,0,2020-05-15,784590
65-74,East_of_England,89,0,0,2020-05-15,658312
75+,East_of_England,89,0,0,2020-05-15,560524
1-4,East_of_England,90,0,0,2020-05-16,628530
5-14,East_of_England,90,0,0,2020-05-16,223818
15-24,East_of_England,90,0,0,2020-05-16,1550839
25-44,East_of_England,90,0,0,2020-05-16,1636615
45-64,East_of_England,90,0,0,2020-05-16,784590
65-74,East_of_England,90,0,0,2020-05-16,658312
75+,East_of_England,90,0,0,2020-05-16,560524
1-4,East_of_England,91,0,0,2020-05-17,628530
5-14,East_of_England,91,0,0,2020-05-17,223818
15-24,East_of_England,91,0,0,2020-05-17,1550839
25-44,East_of_England,91,0,0,2020-05-17,1636615
45-64,East_of_England,91,0,0,2020-05-17,784590
65-74,East_of_England,91,0,0,2020-05-17,658312
75+,East_of_England,91,0,0,2020-05-17,560524
1-4,East_of_England,92,0,0,2020-05-18,628530
5-14,East_of_England,92,0,0,2020-05-18,223818
15-24,East_of_England,92,0,0,2020-05-18,1550839
25-44,East_of_England,92,0,0,2020-05-18,1636615
45-64,East_of_England,92,0,0,2020-05-18,784590
65-74,East_of_England,92,0,0,2020-05-18,658312
75+,East_of_England,92,0,0,2020-05-18,560524
1-4,East_of_England,93,0,0,2020-05-19,628530
5-14,East_of_England,93,0,0,2020-05-19,223818
15-24,East_of_England,93,0,0,2020-05-19,1550839
25-44,East_of_England,93,0,0,2020-05-19,1636615
45-64,East_of_England,93,0,0,2020-05-19,784590
65-74,East_of_England,93,0,0,2020-05-19,658312
75+,East_of_England,93,0,0,2020-05-19,560524
1-4,East_of_England,94,0,0,2020-05-20,628530
5-14,East_of_England,94,0,0,2020-05-20,223818
15-24,East_of_England,94,0,0,2020-05-20,1550839
25-44,East_of_England,94,0,0,2020-05-20,1636615
45-64,East_of_England,94,0,0,2020-05-20,784590
65-74,East_of_England,94,0,0,2020-05-20,658312
75+,East_of_England,94,0,0,2020-05-20,560524
1-4,East_of_England,95,0,0,2020-05-21,628530
5-14,East_of_England,95,0,0,2020-05-21,223818
15-24,East_of_England,95,0,0,2020-05-21,1550839
25-44,East_of_England,95,0,0,2020-05-21,1636615
45-64,East_of_England,95,0,0,2020-05-21,784590
65-74,East_of_England,95,0,0,2020-05-21,658312
75+,East_of_England,95,0,0,2020-05-21,560524
1-4,East_of_England,96,0,0,2020-05-22,628530
5-14,East_of_England,96,0,0,2020-05-22,223818
15-24,East_of_England,96,0,0,2020-05-22,1550839
25-44,East_of_England,96,0,0,2020-05-22,1636615
45-64,East_of_England,96,0,0,2020-05-22,784590
65-74,East_of_England,96,0,0,2020-05-22,658312
75+,East_of_England,96,0,0,2020-05-22,560524
1-4,East_of_England,97,0,0,2020-05-23,628530
5-14,East_of_England,97,8.146875208211753,0.462202147322556,2020-05-23,223818
15-24,East_of_England,97,8.481344299689566,0.35130486131351,2020-05-23,1550839
25-44,East_of_England,97,8.260100579574722,0.3293880955221866,2020-05-23,1636615
