"[0,1)","[1,5)","[5,15)","[15,25)","[25,45)","[45,65)","[65,75)","[75,+)"
0.295560242601906,1.42011016117199,1.30259791109288,1.10324069923772,1.08331254412414,1.29471721071762,1.16629302845273,1.38349224983328
1.42011016117199,0.531398714740395,1.13310746412025,1.02964183745084,1.04942433492402,1.20942947177178,1.32308832551001,1.3749489034916
1.30259791109288,1.13310746412025,0.599773384081269,0.973842891399697,1.08190097359453,1.10224284345143,1.24476788312745,1.34296933028313
1.10324069923772,1.02964183745084,0.973842891399698,0.815767206043276,0.996256323097013,0.927681283844213,0.958683952315894,0.898539601571982
1.08331254412414,1.04942433492402,1.08190097359453,0.996256323097013,1.08251183932544,1.03451428854892,1.24958926671164,1.29229884151158
1.29471721071762,1.20942947177178,1.10224284345143,0.927681283844213,1.03451428854892,0.951026279806122,0.982752883001201,1.03257473689469
1.16629302845273,1.32308832551001,1.24476788312745,0.958683952315894,1.24958926671164,0.982752883001201,0.902607695417358,0.892483895137914
1.38349224983328,1.3749489034916,1.34296933028313,0.898539601571982,1.29229884151158,1.03257473689469,0.892483895137914,1
