"[0,1)","[1,5)","[5,15)","[15,25)","[25,45)","[45,65)","[65,75)","[75,+)"
<<<<<<< HEAD
0.0704436258528782,0.790155587233661,1.0157475876718,1.06753128501841,0.876807738776138,0.933091556240759,1.56602682873692,0.949238472478507
0.790155587233661,0.2651143730752,0.720362980659043,0.931124611267313,0.851008975594243,0.768079451868797,1.06769198977571,0.970455097347786
1.0157475876718,0.720362980659042,0.258977597960817,0.778753590901352,0.815145868689154,0.673856049304673,0.941451455952589,0.967078333075674
1.06753128501841,0.931124611267313,0.778753590901352,0.788317646453224,1.00707621187321,1.00856207737576,1.26570364162041,1.60226900056555
0.876807738776138,0.851008975594242,0.815145868689154,1.00707621187321,0.866328993867995,0.900952469313881,1.15497413740746,1.24558879676363
0.933091556240759,0.768079451868797,0.673856049304673,1.00856207737576,0.900952469313881,0.896214676487626,1.06056185310833,1.07985994968168
1.56602682873692,1.06769198977571,0.941451455952589,1.26570364162041,1.15497413740746,1.06056185310833,1.2649852536536,1.26695053501156
0.949238472478507,0.970455097347786,0.967078333075674,1.60226900056555,1.24558879676363,1.07985994968168,1.26695053501156,1.13535115644235
=======
0.0697712807146959,0.784356075618378,1.01049233064745,1.06005110439429,0.871892178750971,0.92518810745689,1.55293727979704,0.940178520435728
0.784356075618378,0.262096653625458,0.715329142234098,0.922272508633275,0.845036169479523,0.761212475994733,1.05758528176806,0.961256533016249
1.01049233064745,0.715329142234098,0.256020256831225,0.771552795191138,0.810159653635141,0.668284374437176,0.929070701666997,0.955110379624435
1.06005110439428,0.922272508633274,0.771552795191139,0.780031011102589,0.999778295799171,1.0012614668181,1.25192720778063,1.58655991174485
0.871892178750971,0.845036169479523,0.810159653635141,0.999778295799171,0.860774087751123,0.894781602700484,1.14343787797261,1.23207394680905
0.92518810745689,0.761212475994733,0.668284374437176,1.00126146681809,0.894781602700484,0.890316737069407,1.04714229634883,1.06637196875182
1.55293727979704,1.05758528176806,0.929070701666997,1.25192720778063,1.14343787797261,1.04714229634883,1.24368598566755,1.24917382614023
0.940178520435728,0.961256533016249,0.955110379624435,1.58655991174485,1.23207394680905,1.06637196875182,1.24917382614023,1.12784265250332
>>>>>>> cd461697bd7ab18b5fbbdbc65dc4d5b08ae24321
