"[0,1)","[1,5)","[5,15)","[15,25)","[25,45)","[45,65)","[65,75)","[75,+)"
<<<<<<< HEAD
0.102527582357123,0.428289378021927,0.665120887936456,0.659849275914764,0.565701091490664,0.328729247032046,0.367290264134777,0.237286710175399
0.428289378021927,0.26430407417412,0.539378192587667,0.53556065823936,0.520654632422968,0.366014335887884,0.285420556205723,0.245119609200322
0.665120887936456,0.539378192587667,0.229133719275666,0.484200906285857,0.544294357943856,0.359884176119136,0.332221283509434,0.243665657157811
0.659849275914764,0.53556065823936,0.484200906285857,0.469700565837253,0.461023272781562,0.489413485824838,0.404865767867367,0.346364391696566
0.565701091490664,0.520654632422969,0.544294357943856,0.461023272781562,0.385013589435286,0.346275588464361,0.322209625404478,0.28323808417945
0.328729247032046,0.366014335887884,0.359884176119136,0.489413485824838,0.346275588464361,0.378030771133745,0.296934175898308,0.247532843359425
0.367290264134777,0.285420556205723,0.332221283509434,0.404865767867367,0.322209625404478,0.296934175898308,0.394660931024891,0.394402920564658
0.237286710175399,0.245119609200322,0.243665657157811,0.346364391696566,0.28323808417945,0.247532843359425,0.394402920564658,0.735138491512302
=======
0.102527582357123,0.42828933987964,0.665120887936456,0.659849285077003,0.565701857794744,0.328729247032046,0.367290264134777,0.237286710175399
0.42828933987964,0.264303679697715,0.539380419413392,0.535560765725291,0.52065519293105,0.366014546888251,0.285420739541202,0.245119609200322
0.665120887936456,0.539380419413392,0.229153578820254,0.484205159464306,0.544297408721655,0.359888062446764,0.332222923748376,0.243665942782878
0.659849285077003,0.535560765725291,0.484205159464306,0.469701655310011,0.461023731383463,0.48941382731876,0.404865966275259,0.346364391696566
0.565701857794744,0.52065519293105,0.544297408721655,0.461023731383462,0.38501414596556,0.346275892164193,0.322209914005468,0.283238176223492
0.328729247032046,0.366014546888251,0.359888062446764,0.48941382731876,0.346275892164193,0.378030974925837,0.296934296895907,0.247532846455292
0.367290264134777,0.285420739541202,0.332222923748376,0.404865966275258,0.322209914005468,0.296934296895907,0.394660945466157,0.394402930515573
0.237286710175399,0.245119609200322,0.243665942782878,0.346364391696566,0.283238176223492,0.247532846455292,0.394402930515573,0.735138491512302
>>>>>>> cd461697bd7ab18b5fbbdbc65dc4d5b08ae24321
