"[0,1)","[1,5)","[5,15)","[15,25)","[25,45)","[45,65)","[65,75)","[75,+)"
<<<<<<< HEAD
0.660046245198186,0.793278186393791,0.856372492055656,0.87059242416582,0.86818483781289,0.736928958457631,0.826220829325473,0.665642052078656
0.793278186393791,0.835879958900698,0.851581016693277,0.820570215050363,0.841419950053565,0.750079851796107,0.700413940291805,0.676253976933466
0.856372492055656,0.851581016693277,0.851815901647032,0.825001014431889,0.87315117483896,0.782448542712921,0.741010405141792,0.670175596376069
0.87059242416582,0.820570215050363,0.82500101443189,0.770502149803893,0.805059088656948,0.811093801423514,0.777537960797683,0.729908811766563
0.868184837812889,0.841419950053565,0.873151174838959,0.805059088656948,0.773945227033735,0.730055883297507,0.679592469363603,0.674303175019153
0.736928958457631,0.750079851796108,0.782448542712921,0.811093801423514,0.730055883297507,0.79147494763424,0.733300226103901,0.65531658278548
0.826220829325473,0.700413940291805,0.741010405141792,0.777537960797683,0.679592469363603,0.733300226103901,0.783093212470323,0.791937243812804
0.665642052078656,0.676253976933466,0.670175596376069,0.729908811766563,0.674303175019153,0.65531658278548,0.791937243812804,1
=======
0.661069727265959,0.793633328413028,0.856372492055656,0.870606416895759,0.868607868769067,0.736928958457631,0.826220829325473,0.665642052078656
0.793633328413028,0.842283426905554,0.852824156161088,0.821145614779297,0.842346398088246,0.750400744283443,0.700671194947536,0.676253976933466
0.856372492055656,0.852824156161088,0.857746631087938,0.826168500110404,0.873821803538956,0.783309872181751,0.741104240553423,0.670287704549928
0.870606416895759,0.821145614779297,0.826168500110404,0.770933571164772,0.805176984510277,0.811152725046082,0.777540964744519,0.729908811766563
0.868607868769067,0.842346398088246,0.873821803538956,0.805176984510277,0.774121228732664,0.730110904477083,0.679665072165437,0.674303175019153
0.736928958457631,0.750400744283443,0.78330987218175,0.811152725046082,0.730110904477083,0.791498738816042,0.733307636011503,0.655319857105637
0.826220829325473,0.700671194947536,0.741104240553423,0.777540964744519,0.679665072165437,0.733307636011503,0.783097469543608,0.791937243812804
0.665642052078656,0.676253976933466,0.670287704549929,0.729908811766563,0.674303175019153,0.655319857105637,0.791937243812804,1
>>>>>>> cd461697bd7ab18b5fbbdbc65dc4d5b08ae24321
