"[0,1)","[1,5)","[5,15)","[15,25)","[25,45)","[45,65)","[65,75)","[75,+)"
<<<<<<< HEAD
0.804261634998064,0.827457511052378,0.907754972290097,0.942356008878282,0.959668377883852,0.86318806060587,1.27328903538245,0.778824622784992
0.827457511052378,0.849869218370742,0.885544644463436,0.908458315350046,0.883733651381325,0.825217709837905,0.863621861732395,0.797467940376442
0.907754972290097,0.885544644463436,0.858594246610543,0.914908282332015,0.911865958008181,0.830002668291442,0.855856435069774,0.801376797036154
0.942356008878282,0.908458315350046,0.914908282332015,0.969470919761803,0.887981951813279,0.895840222570788,0.950215286612513,0.88669626459778
0.959668377883853,0.883733651381325,0.911865958008182,0.887981951813279,0.867981252213057,0.831140618698475,0.871002771527529,0.872028270033441
0.86318806060587,0.825217709837905,0.830002668291442,0.895840222570788,0.831140618698475,0.860222269115235,0.87749603518572,0.851565650863623
1.27328903538245,0.863621861732395,0.855856435069774,0.950215286612513,0.871002771527529,0.877496035185721,0.892179120195306,0.909242946739825
0.778824622784992,0.797467940376442,0.801376797036154,0.88669626459778,0.872028270033441,0.851565650863623,0.909242946739825,1
=======
0.786660208463207,0.826807607036127,0.907754972290097,0.942240922472133,0.958391618331955,0.86318806060587,1.27328903538245,0.778824622784992
0.826807607036127,0.84959058403316,0.88549607349811,0.908436635453386,0.88370857364573,0.825208848397991,0.863615926017143,0.797467940376442
0.907754972290097,0.88549607349811,0.858367048816057,0.914868898279713,0.91185061555525,0.829982721993543,0.855853742481771,0.801374698568159
0.942240922472133,0.908436635453385,0.914868898279714,0.969474085031841,0.887982476690332,0.895840499770728,0.950215301046134,0.88669626459778
0.958391618331955,0.88370857364573,0.91185061555525,0.887982476690332,0.867981866420325,0.831140820039582,0.871003046836489,0.872028270033441
0.86318806060587,0.825208848397991,0.829982721993543,0.895840499770728,0.831140820039581,0.860222374725184,0.877496094761239,0.851565672642146
1.27328903538245,0.863615926017143,0.855853742481771,0.950215301046134,0.871003046836489,0.87749609476124,0.892179177987681,0.909242946739825
0.778824622784992,0.797467940376442,0.801374698568159,0.88669626459778,0.872028270033441,0.851565672642146,0.909242946739825,1
>>>>>>> cd461697bd7ab18b5fbbdbc65dc4d5b08ae24321
