"[0,1)","[1,5)","[5,15)","[15,25)","[25,45)","[45,65)","[65,75)","[75,+)"
<<<<<<< HEAD
0.217985101120589,0.644639823174466,0.81708922186497,0.779323141176582,0.688373190972193,0.610831184841701,0.662354612255255,0.572922694834426
0.644639823174466,0.282344887676424,0.678744305660182,0.624257156388485,0.647086512115608,0.589720479991057,0.578271761946707,0.576247518648731
0.81708922186497,0.678744305660182,0.26484107520989,0.518839923194462,0.641745053874913,0.517003596939624,0.58126892691559,0.571092359691018
0.779323141176581,0.624257156388485,0.518839923194462,0.328538931655754,0.565787423021181,0.596884431037064,0.546005590732191,0.474222993833281
0.688373190972194,0.647086512115608,0.641745053874913,0.565787423021181,0.549089140909202,0.538004106303485,0.564760294738614,0.585763129588567
0.610831184841701,0.589720479991057,0.517003596939624,0.596884431037064,0.538004106303485,0.558882236362967,0.521483099848062,0.475087411959051
0.662354612255255,0.578271761946707,0.58126892691559,0.546005590732191,0.564760294738614,0.521483099848062,0.586090529364994,0.611976534703106
0.572922694834425,0.576247518648731,0.571092359691018,0.474222993833281,0.585763129588567,0.475087411959051,0.611976534703106,0.805417306513758
=======
0.217985101120589,0.644637953454128,0.81708922186497,0.779323152003707,0.688373835032608,0.610831184841701,0.662354612255255,0.572922694834426
0.644637953454128,0.282325550237456,0.678741220648965,0.624255584147104,0.647085043016338,0.589719804771103,0.578271190981773,0.576247518648731
0.81708922186497,0.678741220648965,0.264832871334093,0.518838606850766,0.641744662096417,0.517003061843274,0.581268445194363,0.571092291817446
0.779323152003707,0.624255584147104,0.518838606850766,0.328539881126007,0.56578784845752,0.596884708717615,0.546005713772237,0.474222993833281
0.688373835032608,0.647085043016338,0.641744662096417,0.56578784845752,0.549089589083456,0.538004356038292,0.564760483567924,0.585763166581048
0.610831184841701,0.589719804771103,0.517003061843274,0.596884708717615,0.538004356038292,0.558882404517784,0.521483184846307,0.475087413790193
0.662354612255255,0.578271190981773,0.581268445194363,0.546005713772237,0.564760483567924,0.521483184846307,0.586090533616136,0.611976537659322
0.572922694834425,0.576247518648731,0.571092291817446,0.474222993833281,0.585763166581048,0.475087413790193,0.611976537659323,0.805417306513758
>>>>>>> cd461697bd7ab18b5fbbdbc65dc4d5b08ae24321
