"[0,1)","[1,5)","[5,15)","[15,25)","[25,45)","[45,65)","[65,75)","[75,+)"
<<<<<<< HEAD
0.996680594825202,0.65795063570582,0.726219616102033,0.724601836240203,0.771044158119364,0.516888544481562,0.505609380719837,0.525484039212024
0.65795063570582,0.919101196606555,0.770648425869265,0.74239535930397,0.737807212225166,0.600084426289561,0.564655218451978,0.524774190217171
0.726219616102033,0.770648425869265,0.925448922269923,0.806961711905929,0.771324065297967,0.685213297363875,0.649165423100977,0.52146413275962
0.724601836240203,0.74239535930397,0.80696171190593,0.895096939474691,0.699650253284907,0.705064377426422,0.669815134020051,0.597189894686639
0.771044158119364,0.737807212225166,0.771324065297966,0.699650253284907,0.603952660102319,0.586359987618266,0.67676232542777,0.564991531102359
0.516888544481562,0.600084426289561,0.685213297363874,0.705064377426422,0.586359987618266,0.606237080436246,0.599420922828155,0.52968665385114
0.505609380719837,0.564655218451978,0.649165423100977,0.669815134020051,0.67676232542777,0.599420922828155,0.59568958508254,0.623133551289443
0.525484039212024,0.524774190217171,0.52146413275962,0.597189894686639,0.564991531102359,0.52968665385114,0.623133551289443,0.817798124106147
=======
0.973465909277572,0.656186704020129,0.726219616102033,0.724443431769305,0.769372045162578,0.516888544481562,0.505609380719837,0.525484039212024
0.656186704020129,0.918751343358079,0.770834469384484,0.742512384816239,0.738238067292365,0.600251506112017,0.56494527486913,0.524774190217171
0.726219616102033,0.770834469384484,0.927468827551952,0.807712386816557,0.772159006220968,0.686165580653763,0.649923527866213,0.521485549359632
0.724443431769305,0.742512384816239,0.807712386816557,0.896239993226359,0.700080049898178,0.705359557013166,0.670183803094137,0.597189894686639
0.769372045162578,0.738238067292365,0.772159006220968,0.700080049898178,0.604374169168329,0.586606682478197,0.677124933948223,0.565059846134167
0.516888544481562,0.600251506112016,0.686165580653764,0.705359557013166,0.586606682478197,0.606406305247978,0.599590707979987,0.529688306898803
0.505609380719837,0.56494527486913,0.649923527866213,0.670183803094137,0.677124933948223,0.599590707979987,0.595698902114019,0.623140004406182
0.525484039212024,0.524774190217171,0.521485549359632,0.597189894686639,0.565059846134167,0.529688306898803,0.623140004406182,0.817798124106147
>>>>>>> cd461697bd7ab18b5fbbdbc65dc4d5b08ae24321
