"[0,1)","[1,3)","[3,5)","[5,10)","[10,20)","[20,40)","[40,+)"
0.999881587858485,0.998579391613276,0.998583220776523,0.997762304758466,0.998360847202531,0.998269337995024,0.997653553622077
0.998579391613276,0.999188573867934,0.996858779822369,0.997011661121662,0.997134013691561,0.997624985210105,0.997870941717041
0.998583220776523,0.996858779822369,0.9992841274704,0.996896548743979,0.998339633588115,0.99728861193475,0.99776341934846
0.997762304758466,0.997011661121662,0.996896548743979,0.998560345750944,0.997967460318744,0.997822878709849,0.997454008327816
0.998360847202531,0.99713401369156,0.998339633588115,0.997967460318744,0.997357072038778,0.997522961989856,0.997459871040973
0.998269337995024,0.997624985210106,0.997288611934749,0.997822878709849,0.997522961989856,0.996834130297995,0.997177931459533
0.997653553622077,0.997870941717042,0.99776341934846,0.997454008327816,0.997459871040973,0.997177931459534,0.996892980024838
