age,region,day,lmean,lsd,sample_date,N
75+,South_West,88,0,0,2020-05-14,567273.8581000001
1-4,South_West,89,0,0,2020-05-15,177114.64218
5-14,South_West,89,0,0,2020-05-15,648861.4578
15-24,South_West,89,0,0,2020-05-15,598260.7629
25-44,South_West,89,0,0,2020-05-15,1312239.9912
45-64,South_West,89,0,0,2020-05-15,1502617.56
65-74,South_West,89,0,0,2020-05-15,667155.8252000001
75+,South_West,89,0,0,2020-05-15,567273.8581000001
1-4,South_West,90,0,0,2020-05-16,177114.64218
5-14,South_West,90,0,0,2020-05-16,648861.4578
15-24,South_West,90,0,0,2020-05-16,598260.7629
25-44,South_West,90,0,0,2020-05-16,1312239.9912
45-64,South_West,90,0,0,2020-05-16,1502617.56
65-74,South_West,90,0,0,2020-05-16,667155.8252000001
75+,South_West,90,0,0,2020-05-16,567273.8581000001
1-4,South_West,91,0,0,2020-05-17,177114.64218
5-14,South_West,91,0,0,2020-05-17,648861.4578
15-24,South_West,91,0,0,2020-05-17,598260.7629
25-44,South_West,91,0,0,2020-05-17,1312239.9912
45-64,South_West,91,0,0,2020-05-17,1502617.56
65-74,South_West,91,0,0,2020-05-17,667155.8252000001
75+,South_West,91,0,0,2020-05-17,567273.8581000001
1-4,South_West,92,0,0,2020-05-18,177114.64218
5-14,South_West,92,0,0,2020-05-18,648861.4578
15-24,South_West,92,0,0,2020-05-18,598260.7629
25-44,South_West,92,0,0,2020-05-18,1312239.9912
45-64,South_West,92,0,0,2020-05-18,1502617.56
65-74,South_West,92,0,0,2020-05-18,667155.8252000001
75+,South_West,92,0,0,2020-05-18,567273.8581000001
1-4,South_West,93,0,0,2020-05-19,177114.64218
5-14,South_West,93,0,0,2020-05-19,648861.4578
15-24,South_West,93,0,0,2020-05-19,598260.7629
25-44,South_West,93,0,0,2020-05-19,1312239.9912
45-64,South_West,93,0,0,2020-05-19,1502617.56
65-74,South_West,93,0,0,2020-05-19,667155.8252000001
75+,South_West,93,0,0,2020-05-19,567273.8581000001
1-4,South_West,94,0,0,2020-05-20,177114.64218
5-14,South_West,94,0,0,2020-05-20,648861.4578
15-24,South_West,94,0,0,2020-05-20,598260.7629
25-44,South_West,94,0,0,2020-05-20,1312239.9912
45-64,South_West,94,0,0,2020-05-20,1502617.56
65-74,South_West,94,0,0,2020-05-20,667155.8252000001
75+,South_West,94,0,0,2020-05-20,567273.8581000001
1-4,South_West,95,0,0,2020-05-21,177114.64218
5-14,South_West,95,0,0,2020-05-21,648861.4578
15-24,South_West,95,0,0,2020-05-21,598260.7629
25-44,South_West,95,0,0,2020-05-21,1312239.9912
45-64,South_West,95,0,0,2020-05-21,1502617.56
65-74,South_West,95,0,0,2020-05-21,667155.8252000001
75+,South_West,95,0,0,2020-05-21,567273.8581000001
1-4,South_West,96,0,0,2020-05-22,177114.64218
5-14,South_West,96,7.9533733914593885,0.3904815903620737,2020-05-22,648861.4578
15-24,South_West,96,8.175212115386199,0.372991964508123,2020-05-22,598260.7629
25-44,South_West,96,8.292959843378073,0.35401720639758033,2020-05-22,1312239.9912
45-64,South_West,96,7.874827252109465,0.355145746161985,2020-05-22,1502617.56
65-74,South_West,96,7.578607616524947,0.3416678680117231,2020-05-22,667155.8252000001
75+,South_West,96,8.448277348801183,0.35797086681143675,2020-05-22,567273.8581000001
1-4,South_West,97,0,0,2020-05-23,177114.64218
5-14,South_West,97,0,0,2020-05-23,648861.4578
15-24,South_West,97,0,0,2020-05-23,598260.7629
25-44,South_West,97,0,0,2020-05-23,1312239.9912
45-64,South_West,97,0,0,2020-05-23,1502617.56
65-74,South_West,97,0,0,2020-05-23,667155.8252000001
75+,South_West,97,0,0,2020-05-23,567273.8581000001
1-4,South_West,98,0,0,2020-05-24,177114.64218
5-14,South_West,98,0,0,2020-05-24,648861.4578
15-24,South_West,98,0,0,2020-05-24,598260.7629
25-44,South_West,98,0,0,2020-05-24,1312239.9912
45-64,South_West,98,0,0,2020-05-24,1502617.56
65-74,South_West,98,0,0,2020-05-24,667155.8252000001
75+,South_West,98,0,0,2020-05-24,567273.8581000001
1-4,South_West,99,0,0,2020-05-25,177114.64218
5-14,South_West,99,0,0,2020-05-25,648861.4578
15-24,South_West,99,0,0,2020-05-25,598260.7629
25-44,South_West,99,0,0,2020-05-25,1312239.9912
45-64,South_West,99,0,0,2020-05-25,1502617.56
65-74,South_West,99,0,0,2020-05-25,667155.8252000001
75+,South_West,99,0,0,2020-05-25,567273.8581000001
1-4,South_West,100,0,0,2020-05-26,177114.64218
5-14,South_West,100,0,0,2020-05-26,648861.4578
15-24,South_West,100,0,0,2020-05-26,598260.7629
25-44,South_West,100,0,0,2020-05-26,1312239.9912
45-64,South_West,100,0,0,2020-05-26,1502617.56
65-74,South_West,100,0,0,2020-05-26,667155.8252000001
75+,South_West,100,0,0,2020-05-26,567273.8581000001
1-4,South_West,101,0,0,2020-05-27,177114.64218
5-14,South_West,101,0,0,2020-05-27,648861.4578
15-24,South_West,101,0,0,2020-05-27,598260.7629
25-44,South_West,101,0,0,2020-05-27,1312239.9912
45-64,South_West,101,0,0,2020-05-27,1502617.56
65-74,South_West,101,0,0,2020-05-27,667155.8252000001
75+,South_West,101,0,0,2020-05-27,567273.8581000001
1-4,South_West,102,0,0,2020-05-28,177114.64218
5-14,South_West,102,0,0,2020-05-28,648861.4578
15-24,South_West,102,0,0,2020-05-28,598260.7629
25-44,South_West,102,0,0,2020-05-28,1312239.9912
45-64,South_West,102,0,0,2020-05-28,1502617.56
65-74,South_West,102,0,0,2020-05-28,667155.8252000001
75+,South_West,102,0,0,2020-05-28,567273.8581000001
1-4,South_West,103,0,0,2020-05-29,177114.64218
5-14,South_West,103,0,0,2020-05-29,648861.4578
15-24,South_West,103,0,0,2020-05-29,598260.7629
25-44,South_West,103,0,0,2020-05-29,1312239.9912
45-64,South_West,103,0,0,2020-05-29,1502617.56
65-74,South_West,103,0,0,2020-05-29,667155.8252000001
75+,South_West,103,0,0,2020-05-29,567273.8581000001
1-4,South_West,104,0,0,2020-05-30,177114.64218
5-14,South_West,104,0,0,2020-05-30,648861.4578
15-24,South_West,104,0,0,2020-05-30,598260.7629
25-44,South_West,104,0,0,2020-05-30,1312239.9912
45-64,South_West,104,0,0,2020-05-30,1502617.56
65-74,South_West,104,0,0,2020-05-30,667155.8252000001
75+,South_West,104,0,0,2020-05-30,567273.8581000001
1-4,South_West,105,0,0,2020-05-31,177114.64218
5-14,South_West,105,0,0,2020-05-31,648861.4578
15-24,South_West,105,0,0,2020-05-31,598260.7629
25-44,South_West,105,0,0,2020-05-31,1312239.9912
45-64,South_West,105,0,0,2020-05-31,1502617.56
65-74,South_West,105,0,0,2020-05-31,667155.8252000001
75+,South_West,105,0,0,2020-05-31,567273.8581000001
1-4,South_West,106,0,0,2020-06-01,177114.64218
5-14,South_West,106,0,0,2020-06-01,648861.4578
15-24,South_West,106,0,0,2020-06-01,598260.7629
25-44,South_West,106,0,0,2020-06-01,1312239.9912
45-64,South_West,106,0,0,2020-06-01,1502617.56
65-74,South_West,106,0,0,2020-06-01,667155.8252000001
75+,South_West,106,0,0,2020-06-01,567273.8581000001
1-4,South_West,107,0,0,2020-06-02,177114.64218
5-14,South_West,107,0,0,2020-06-02,648861.4578
15-24,South_West,107,0,0,2020-06-02,598260.7629
25-44,South_West,107,0,0,2020-06-02,1312239.9912
45-64,South_West,107,0,0,2020-06-02,1502617.56
65-74,South_West,107,0,0,2020-06-02,667155.8252000001
75+,South_West,107,0,0,2020-06-02,567273.8581000001
1-4,South_West,108,0,0,2020-06-03,177114.64218
5-14,South_West,108,0,0,2020-06-03,648861.4578
15-24,South_West,108,0,0,2020-06-03,598260.7629
25-44,South_West,108,0,0,2020-06-03,1312239.9912
45-64,South_West,108,0,0,2020-06-03,1502617.56
65-74,South_West,108,0,0,2020-06-03,667155.8252000001
75+,South_West,108,0,0,2020-06-03,567273.8581000001
1-4,South_West,109,0,0,2020-06-04,177114.64218
5-14,South_West,109,0,0,2020-06-04,648861.4578
15-24,South_West,109,0,0,2020-06-04,598260.7629
25-44,South_West,109,0,0,2020-06-04,1312239.9912
45-64,South_West,109,0,0,2020-06-04,1502617.56
65-74,South_West,109,0,0,2020-06-04,667155.8252000001
75+,South_West,109,0,0,2020-06-04,567273.8581000001
1-4,South_West,110,0,0,2020-06-05,177114.64218
5-14,South_West,110,7.785413365858898,0.3757671857939259,2020-06-05,648861.4578
15-24,South_West,110,7.94778307643482,0.3674048170869823,2020-06-05,598260.7629
25-44,South_West,110,8.131180002888673,0.349571711496329,2020-06-05,1312239.9912
45-64,South_West,110,7.732284943559578,0.34135484214579626,2020-06-05,1502617.56
65-74,South_West,110,7.28705407797873,0.34843460803920034,2020-06-05,667155.8252000001
75+,South_West,110,7.9421688661574175,0.37002196672740484,2020-06-05,567273.8581000001
1-4,South_West,111,0,0,2020-06-06,177114.64218
5-14,South_West,111,0,0,2020-06-06,648861.4578
15-24,South_West,111,0,0,2020-06-06,598260.7629
25-44,South_West,111,0,0,2020-06-06,1312239.9912
45-64,South_West,111,0,0,2020-06-06,1502617.56
65-74,South_West,111,0,0,2020-06-06,667155.8252000001
75+,South_West,111,0,0,2020-06-06,567273.8581000001
1-4,South_West,112,0,0,2020-06-07,177114.64218
5-14,South_West,112,0,0,2020-06-07,648861.4578
15-24,South_West,112,0,0,2020-06-07,598260.7629
25-44,South_West,112,0,0,2020-06-07,1312239.9912
45-64,South_West,112,0,0,2020-06-07,1502617.56
65-74,South_West,112,0,0,2020-06-07,667155.8252000001
75+,South_West,112,0,0,2020-06-07,567273.8581000001
1-4,South_West,113,0,0,2020-06-08,177114.64218
5-14,South_West,113,0,0,2020-06-08,648861.4578
15-24,South_West,113,0,0,2020-06-08,598260.7629
25-44,South_West,113,0,0,2020-06-08,1312239.9912
45-64,South_West,113,0,0,2020-06-08,1502617.56
65-74,South_West,113,0,0,2020-06-08,667155.8252000001
75+,South_West,113,0,0,2020-06-08,567273.8581000001
1-4,South_West,114,0,0,2020-06-09,177114.64218
5-14,South_West,114,0,0,2020-06-09,648861.4578
15-24,South_West,114,0,0,2020-06-09,598260.7629
25-44,South_West,114,0,0,2020-06-09,1312239.9912
45-64,South_West,114,0,0,2020-06-09,1502617.56
65-74,South_West,114,0,0,2020-06-09,667155.8252000001
75+,South_West,114,0,0,2020-06-09,567273.8581000001
1-4,South_West,115,0,0,2020-06-10,177114.64218
5-14,South_West,115,0,0,2020-06-10,648861.4578
15-24,South_West,115,0,0,2020-06-10,598260.7629
25-44,South_West,115,0,0,2020-06-10,1312239.9912
45-64,South_West,115,0,0,2020-06-10,1502617.56
65-74,South_West,115,0,0,2020-06-10,667155.8252000001
75+,South_West,115,0,0,2020-06-10,567273.8581000001
1-4,South_West,116,0,0,2020-06-11,177114.64218
5-14,South_West,116,0,0,2020-06-11,648861.4578
15-24,South_West,116,0,0,2020-06-11,598260.7629
25-44,South_West,116,0,0,2020-06-11,1312239.9912
45-64,South_West,116,0,0,2020-06-11,1502617.56
65-74,South_West,116,0,0,2020-06-11,667155.8252000001
75+,South_West,116,0,0,2020-06-11,567273.8581000001
1-4,South_West,117,0,0,2020-06-12,177114.64218
5-14,South_West,117,0,0,2020-06-12,648861.4578
15-24,South_West,117,0,0,2020-06-12,598260.7629
25-44,South_West,117,0,0,2020-06-12,1312239.9912
45-64,South_West,117,0,0,2020-06-12,1502617.56
65-74,South_West,117,0,0,2020-06-12,667155.8252000001
75+,South_West,117,0,0,2020-06-12,567273.8581000001
1-4,South_West,118,0,0,2020-06-13,177114.64218
5-14,South_West,118,0,0,2020-06-13,648861.4578
15-24,South_West,118,0,0,2020-06-13,598260.7629
25-44,South_West,118,0,0,2020-06-13,1312239.9912
45-64,South_West,118,0,0,2020-06-13,1502617.56
65-74,South_West,118,0,0,2020-06-13,667155.8252000001
75+,South_West,118,0,0,2020-06-13,567273.8581000001
1-4,South_West,119,0,0,2020-06-14,177114.64218
5-14,South_West,119,0,0,2020-06-14,648861.4578
15-24,South_West,119,0,0,2020-06-14,598260.7629
25-44,South_West,119,0,0,2020-06-14,1312239.9912
45-64,South_West,119,0,0,2020-06-14,1502617.56
65-74,South_West,119,0,0,2020-06-14,667155.8252000001
75+,South_West,119,0,0,2020-06-14,567273.8581000001
1-4,South_West,120,0,0,2020-06-15,177114.64218
5-14,South_West,120,0,0,2020-06-15,648861.4578
15-24,South_West,120,0,0,2020-06-15,598260.7629
25-44,South_West,120,0,0,2020-06-15,1312239.9912
45-64,South_West,120,0,0,2020-06-15,1502617.56
65-74,South_West,120,0,0,2020-06-15,667155.8252000001
75+,South_West,120,0,0,2020-06-15,567273.8581000001
1-4,South_West,121,0,0,2020-06-16,177114.64218
5-14,South_West,121,0,0,2020-06-16,648861.4578
15-24,South_West,121,0,0,2020-06-16,598260.7629
25-44,South_West,121,0,0,2020-06-16,1312239.9912
45-64,South_West,121,0,0,2020-06-16,1502617.56
65-74,South_West,121,0,0,2020-06-16,667155.8252000001
75+,South_West,121,0,0,2020-06-16,567273.8581000001
1-4,South_West,122,0,0,2020-06-17,177114.64218
5-14,South_West,122,0,0,2020-06-17,648861.4578
15-24,South_West,122,0,0,2020-06-17,598260.7629
25-44,South_West,122,0,0,2020-06-17,1312239.9912
45-64,South_West,122,0,0,2020-06-17,1502617.56
65-74,South_West,122,0,0,2020-06-17,667155.8252000001
75+,South_West,122,0,0,2020-06-17,567273.8581000001
1-4,South_West,123,0,0,2020-06-18,177114.64218
5-14,South_West,123,0,0,2020-06-18,648861.4578
15-24,South_West,123,0,0,2020-06-18,598260.7629
25-44,South_West,123,0,0,2020-06-18,1312239.9912
45-64,South_West,123,0,0,2020-06-18,1502617.56
65-74,South_West,123,0,0,2020-06-18,667155.8252000001
75+,South_West,123,0,0,2020-06-18,567273.8581000001
1-4,South_West,124,0,0,2020-06-19,177114.64218
5-14,South_West,124,7.755849544304435,0.3783831021887072,2020-06-19,648861.4578
15-24,South_West,124,7.856068446371553,0.3724182392557968,2020-06-19,598260.7629
25-44,South_West,124,8.089477592998188,0.35430663656992306,2020-06-19,1312239.9912
45-64,South_West,124,7.729013826764479,0.3387011540642454,2020-06-19,1502617.56
65-74,South_West,124,7.160627571054667,0.3590513519745295,2020-06-19,667155.8252000001
75+,South_West,124,7.649393172756265,0.3703298939519669,2020-06-19,567273.8581000001
1-4,South_West,125,0,0,2020-06-20,177114.64218
5-14,South_West,125,0,0,2020-06-20,648861.4578
15-24,South_West,125,0,0,2020-06-20,598260.7629
25-44,South_West,125,0,0,2020-06-20,1312239.9912
45-64,South_West,125,0,0,2020-06-20,1502617.56
65-74,South_West,125,0,0,2020-06-20,667155.8252000001
75+,South_West,125,0,0,2020-06-20,567273.8581000001
1-4,South_West,126,0,0,2020-06-21,177114.64218
5-14,South_West,126,0,0,2020-06-21,648861.4578
15-24,South_West,126,0,0,2020-06-21,598260.7629
25-44,South_West,126,0,0,2020-06-21,1312239.9912
45-64,South_West,126,0,0,2020-06-21,1502617.56
65-74,South_West,126,0,0,2020-06-21,667155.8252000001
75+,South_West,126,0,0,2020-06-21,567273.8581000001
1-4,South_West,127,0,0,2020-06-22,177114.64218
5-14,South_West,127,0,0,2020-06-22,648861.4578
15-24,South_West,127,0,0,2020-06-22,598260.7629
25-44,South_West,127,0,0,2020-06-22,1312239.9912
45-64,South_West,127,0,0,2020-06-22,1502617.56
65-74,South_West,127,0,0,2020-06-22,667155.8252000001
75+,South_West,127,0,0,2020-06-22,567273.8581000001
1-4,South_West,128,0,0,2020-06-23,177114.64218
5-14,South_West,128,0,0,2020-06-23,648861.4578
15-24,South_West,128,0,0,2020-06-23,598260.7629
25-44,South_West,128,0,0,2020-06-23,1312239.9912
45-64,South_West,128,0,0,2020-06-23,1502617.56
