age,region,day,lmean,lsd,sample_date,N
75+,South_West,104,8.17048022274443,0.37022225686956955,2020-05-30,567274
1-4,South_West,105,0,0,2020-05-31,598261
5-14,South_West,105,0,0,2020-05-31,177115
15-24,South_West,105,0,0,2020-05-31,1312240
25-44,South_West,105,0,0,2020-05-31,1502618
45-64,South_West,105,0,0,2020-05-31,648861
65-74,South_West,105,0,0,2020-05-31,667156
75+,South_West,105,0,0,2020-05-31,567274
1-4,South_West,106,0,0,2020-06-01,598261
5-14,South_West,106,0,0,2020-06-01,177115
15-24,South_West,106,0,0,2020-06-01,1312240
25-44,South_West,106,0,0,2020-06-01,1502618
45-64,South_West,106,0,0,2020-06-01,648861
65-74,South_West,106,0,0,2020-06-01,667156
75+,South_West,106,0,0,2020-06-01,567274
1-4,South_West,107,0,0,2020-06-02,598261
5-14,South_West,107,0,0,2020-06-02,177115
15-24,South_West,107,0,0,2020-06-02,1312240
25-44,South_West,107,0,0,2020-06-02,1502618
45-64,South_West,107,0,0,2020-06-02,648861
65-74,South_West,107,0,0,2020-06-02,667156
75+,South_West,107,0,0,2020-06-02,567274
1-4,South_West,108,0,0,2020-06-03,598261
5-14,South_West,108,0,0,2020-06-03,177115
15-24,South_West,108,0,0,2020-06-03,1312240
25-44,South_West,108,0,0,2020-06-03,1502618
45-64,South_West,108,0,0,2020-06-03,648861
65-74,South_West,108,0,0,2020-06-03,667156
75+,South_West,108,0,0,2020-06-03,567274
1-4,South_West,109,0,0,2020-06-04,598261
5-14,South_West,109,0,0,2020-06-04,177115
15-24,South_West,109,0,0,2020-06-04,1312240
25-44,South_West,109,0,0,2020-06-04,1502618
45-64,South_West,109,0,0,2020-06-04,648861
65-74,South_West,109,0,0,2020-06-04,667156
75+,South_West,109,0,0,2020-06-04,567274
1-4,South_West,110,0,0,2020-06-05,598261
5-14,South_West,110,0,0,2020-06-05,177115
15-24,South_West,110,0,0,2020-06-05,1312240
25-44,South_West,110,0,0,2020-06-05,1502618
45-64,South_West,110,0,0,2020-06-05,648861
65-74,South_West,110,0,0,2020-06-05,667156
75+,South_West,110,0,0,2020-06-05,567274
1-4,South_West,111,0,0,2020-06-06,598261
5-14,South_West,111,0,0,2020-06-06,177115
15-24,South_West,111,0,0,2020-06-06,1312240
25-44,South_West,111,0,0,2020-06-06,1502618
45-64,South_West,111,0,0,2020-06-06,648861
65-74,South_West,111,0,0,2020-06-06,667156
75+,South_West,111,0,0,2020-06-06,567274
1-4,South_West,112,0,0,2020-06-07,598261
5-14,South_West,112,0,0,2020-06-07,177115
15-24,South_West,112,0,0,2020-06-07,1312240
25-44,South_West,112,0,0,2020-06-07,1502618
45-64,South_West,112,0,0,2020-06-07,648861
65-74,South_West,112,0,0,2020-06-07,667156
75+,South_West,112,0,0,2020-06-07,567274
1-4,South_West,113,0,0,2020-06-08,598261
5-14,South_West,113,0,0,2020-06-08,177115
15-24,South_West,113,0,0,2020-06-08,1312240
25-44,South_West,113,0,0,2020-06-08,1502618
45-64,South_West,113,0,0,2020-06-08,648861
65-74,South_West,113,0,0,2020-06-08,667156
75+,South_West,113,0,0,2020-06-08,567274
1-4,South_West,114,0,0,2020-06-09,598261
5-14,South_West,114,0,0,2020-06-09,177115
15-24,South_West,114,0,0,2020-06-09,1312240
25-44,South_West,114,0,0,2020-06-09,1502618
45-64,South_West,114,0,0,2020-06-09,648861
65-74,South_West,114,0,0,2020-06-09,667156
75+,South_West,114,0,0,2020-06-09,567274
1-4,South_West,115,0,0,2020-06-10,598261
5-14,South_West,115,0,0,2020-06-10,177115
15-24,South_West,115,0,0,2020-06-10,1312240
25-44,South_West,115,0,0,2020-06-10,1502618
45-64,South_West,115,0,0,2020-06-10,648861
65-74,South_West,115,0,0,2020-06-10,667156
75+,South_West,115,0,0,2020-06-10,567274
1-4,South_West,116,0,0,2020-06-11,598261
5-14,South_West,116,0,0,2020-06-11,177115
15-24,South_West,116,0,0,2020-06-11,1312240
25-44,South_West,116,0,0,2020-06-11,1502618
45-64,South_West,116,0,0,2020-06-11,648861
65-74,South_West,116,0,0,2020-06-11,667156
75+,South_West,116,0,0,2020-06-11,567274
1-4,South_West,117,0,0,2020-06-12,598261
5-14,South_West,117,0,0,2020-06-12,177115
15-24,South_West,117,0,0,2020-06-12,1312240
25-44,South_West,117,0,0,2020-06-12,1502618
45-64,South_West,117,0,0,2020-06-12,648861
65-74,South_West,117,0,0,2020-06-12,667156
75+,South_West,117,0,0,2020-06-12,567274
1-4,South_West,118,0,0,2020-06-13,598261
5-14,South_West,118,7.736378548150774,0.42189061999429633,2020-06-13,177115
15-24,South_West,118,8.168651305370561,0.3495629776341943,2020-06-13,1312240
25-44,South_West,118,7.853670958559306,0.33969371653480146,2020-06-13,1502618
45-64,South_West,118,7.797787650464334,0.37718326928485973,2020-06-13,648861
65-74,South_West,118,7.272900256351313,0.3560198553927436,2020-06-13,667156
75+,South_West,118,7.788129557993431,0.3722483025089663,2020-06-13,567274
1-4,South_West,119,0,0,2020-06-14,598261
5-14,South_West,119,0,0,2020-06-14,177115
15-24,South_West,119,0,0,2020-06-14,1312240
25-44,South_West,119,0,0,2020-06-14,1502618
45-64,South_West,119,0,0,2020-06-14,648861
65-74,South_West,119,0,0,2020-06-14,667156
75+,South_West,119,0,0,2020-06-14,567274
1-4,South_West,120,0,0,2020-06-15,598261
5-14,South_West,120,0,0,2020-06-15,177115
15-24,South_West,120,0,0,2020-06-15,1312240
25-44,South_West,120,0,0,2020-06-15,1502618
45-64,South_West,120,0,0,2020-06-15,648861
65-74,South_West,120,0,0,2020-06-15,667156
75+,South_West,120,0,0,2020-06-15,567274
1-4,South_West,121,0,0,2020-06-16,598261
5-14,South_West,121,0,0,2020-06-16,177115
15-24,South_West,121,0,0,2020-06-16,1312240
25-44,South_West,121,0,0,2020-06-16,1502618
45-64,South_West,121,0,0,2020-06-16,648861
65-74,South_West,121,0,0,2020-06-16,667156
75+,South_West,121,0,0,2020-06-16,567274
1-4,South_West,122,0,0,2020-06-17,598261
5-14,South_West,122,0,0,2020-06-17,177115
15-24,South_West,122,0,0,2020-06-17,1312240
25-44,South_West,122,0,0,2020-06-17,1502618
45-64,South_West,122,0,0,2020-06-17,648861
65-74,South_West,122,0,0,2020-06-17,667156
75+,South_West,122,0,0,2020-06-17,567274
1-4,South_West,123,0,0,2020-06-18,598261
5-14,South_West,123,0,0,2020-06-18,177115
15-24,South_West,123,0,0,2020-06-18,1312240
25-44,South_West,123,0,0,2020-06-18,1502618
45-64,South_West,123,0,0,2020-06-18,648861
65-74,South_West,123,0,0,2020-06-18,667156
75+,South_West,123,0,0,2020-06-18,567274
1-4,South_West,124,0,0,2020-06-19,598261
5-14,South_West,124,0,0,2020-06-19,177115
15-24,South_West,124,0,0,2020-06-19,1312240
25-44,South_West,124,0,0,2020-06-19,1502618
45-64,South_West,124,0,0,2020-06-19,648861
65-74,South_West,124,0,0,2020-06-19,667156
75+,South_West,124,0,0,2020-06-19,567274
1-4,South_West,125,0,0,2020-06-20,598261
5-14,South_West,125,0,0,2020-06-20,177115
