"[0,1)","[1,3)","[3,5)","[5,10)","[10,20)","[20,40)","[40,+)"
0.989831664301705,0.845771983868765,0.875034644823377,0.863005249275952,0.860046444719317,0.873472564465552,0.82042855586221
0.845771983868765,0.89442019803079,0.898792600375568,0.87376588365214,0.849331224603169,0.846167801229195,0.846879620447982
0.875034644823377,0.898792600375568,0.968847855657782,0.882643322301979,0.896584453260609,0.855237267941,0.853482140160287
0.863005249275952,0.87376588365214,0.882643322301979,0.949576049250285,0.891542068729764,0.861115876432056,0.847288460757725
0.860046444719316,0.849331224603169,0.896584453260609,0.891542068729764,0.907373754330391,0.849384679391171,0.844399361594053
0.873472564465553,0.846167801229195,0.855237267941,0.861115876432056,0.849384679391171,0.806119610653893,0.798053766435726
0.82042855586221,0.846879620447982,0.853482140160287,0.847288460757725,0.844399361594052,0.798053766435726,0.780559974714672
