"[0,1)","[1,3)","[3,5)","[5,10)","[10,20)","[20,40)","[40,+)"
0.820116867003564,NA,0.839406495512637,0.841215343296912,0.787338308772193,0.831807792771663,0.808868353082093
NA,0.241395260771012,0.295742785564811,0.734984320971499,0.849092005768843,0.687464272945101,0.762806787780006
0.839406495512638,0.295742785564811,0.134705851615538,0.289613147663061,0.798443687258809,0.635589326900871,0.571327548023298
0.841215343296912,0.734984320971499,0.289613147663061,0.196206046331682,0.589520457475574,0.700413737968397,0.496664162391722
0.787338308772193,0.849092005768843,0.798443687258809,0.589520457475574,0.301577247589993,0.70724099155464,0.545680123486947
0.831807792771663,0.687464272945101,0.635589326900871,0.700413737968397,0.70724099155464,0.736905534216672,0.782419801242814
0.808868353082093,0.762806787780006,0.571327548023298,0.496664162391722,0.545680123486947,0.782419801242814,0.769415972601601
