"[0,1)","[1,5)","[5,15)","[15,25)","[25,45)","[45,65)","[65,75)","[75,+)"
0.14545011126141,0.490506434087143,0.679252178523504,0.652998641092747,0.589812426178426,0.42514685227972,0.338224311261332,0.409703056414888
0.490506434087143,0.322937780108196,0.594299324522321,0.568211030734949,0.567614022262813,0.477078189097546,0.388602108506757,0.406536849694035
0.679252178523505,0.594299324522321,0.287623443180367,0.544201403135066,0.582425176076597,0.457035221471864,0.432493580191202,0.396189339984278
0.652998641092747,0.568211030734949,0.544201403135066,0.577653008270864,0.518013663880161,0.542531818754223,0.439928756979833,0.403906970829779
0.589812426178426,0.567614022262813,0.582425176076597,0.518013663880161,0.476596821315352,0.442354558264569,0.40592477214982,0.355638211794792
0.42514685227972,0.477078189097546,0.457035221471864,0.542531818754223,0.442354558264569,0.474538237702816,0.388942940831193,0.3556141380876
0.338224311261332,0.388602108506757,0.432493580191202,0.439928756979833,0.40592477214982,0.388942940831193,0.461604978195457,0.449175065536405
0.409703056414888,0.406536849694035,0.396189339984278,0.40390697082978,0.355638211794792,0.3556141380876,0.449175065536405,0.775700339167854
