date,region,age.grp,n
2020-03-01,North_East_and_Yorkshire,45-64,0
2020-03-01,North_East_and_Yorkshire,65-74,0
2020-03-01,North_East_and_Yorkshire,75+,0
2020-03-01,North_West,<1yr,0
2020-03-01,North_West,1-4,0
2020-03-01,North_West,5-14,0
2020-03-01,North_West,15-24,0
2020-03-01,North_West,25-44,0
2020-03-01,North_West,45-64,0
2020-03-01,North_West,65-74,0
2020-03-01,North_West,75+,0
2020-03-01,South_East,<1yr,0
2020-03-01,South_East,1-4,0
2020-03-01,South_East,5-14,0
2020-03-01,South_East,15-24,0
2020-03-01,South_East,25-44,0
2020-03-01,South_East,45-64,0
2020-03-01,South_East,65-74,0
2020-03-01,South_East,75+,0
2020-03-01,South_West,<1yr,0
2020-03-01,South_West,1-4,0
2020-03-01,South_West,5-14,0
2020-03-01,South_West,15-24,0
2020-03-01,South_West,25-44,0
2020-03-01,South_West,45-64,0
2020-03-01,South_West,65-74,0
2020-03-01,South_West,75+,0
2020-03-02,East_of_England,<1yr,0
2020-03-02,East_of_England,1-4,0
2020-03-02,East_of_England,5-14,0
2020-03-02,East_of_England,15-24,1
2020-03-02,East_of_England,25-44,0
2020-03-02,East_of_England,45-64,1
2020-03-02,East_of_England,65-74,0
2020-03-02,East_of_England,75+,0
2020-03-02,London,<1yr,0
2020-03-02,London,1-4,0
2020-03-02,London,5-14,0
2020-03-02,London,15-24,0
2020-03-02,London,25-44,7
2020-03-02,London,45-64,4
2020-03-02,London,65-74,0
2020-03-02,London,75+,0
2020-03-02,Midlands,<1yr,0
2020-03-02,Midlands,1-4,0
2020-03-02,Midlands,5-14,0
2020-03-02,Midlands,15-24,0
2020-03-02,Midlands,25-44,0
2020-03-02,Midlands,45-64,0
2020-03-02,Midlands,65-74,0
2020-03-02,Midlands,75+,0
2020-03-02,North_East_and_Yorkshire,<1yr,0
2020-03-02,North_East_and_Yorkshire,1-4,0
2020-03-02,North_East_and_Yorkshire,5-14,0
2020-03-02,North_East_and_Yorkshire,15-24,0
2020-03-02,North_East_and_Yorkshire,25-44,0
2020-03-02,North_East_and_Yorkshire,45-64,0
2020-03-02,North_East_and_Yorkshire,65-74,0
2020-03-02,North_East_and_Yorkshire,75+,0
2020-03-02,North_West,<1yr,0
2020-03-02,North_West,1-4,0
2020-03-02,North_West,5-14,0
2020-03-02,North_West,15-24,0
2020-03-02,North_West,25-44,0
2020-03-02,North_West,45-64,0
2020-03-02,North_West,65-74,0
2020-03-02,North_West,75+,0
2020-03-02,South_East,<1yr,0
2020-03-02,South_East,1-4,0
2020-03-02,South_East,5-14,0
2020-03-02,South_East,15-24,0
2020-03-02,South_East,25-44,0
2020-03-02,South_East,45-64,0
2020-03-02,South_East,65-74,0
2020-03-02,South_East,75+,0
2020-03-02,South_West,<1yr,0
2020-03-02,South_West,1-4,0
2020-03-02,South_West,5-14,0
2020-03-02,South_West,15-24,0
2020-03-02,South_West,25-44,0
2020-03-02,South_West,45-64,0
2020-03-02,South_West,65-74,0
2020-03-02,South_West,75+,0
2020-03-03,East_of_England,<1yr,0
2020-03-03,East_of_England,1-4,0
2020-03-03,East_of_England,5-14,0
2020-03-03,East_of_England,15-24,0
2020-03-03,East_of_England,25-44,0
2020-03-03,East_of_England,45-64,0
2020-03-03,East_of_England,65-74,0
2020-03-03,East_of_England,75+,0
2020-03-03,London,<1yr,0
2020-03-03,London,1-4,0
2020-03-03,London,5-14,0
2020-03-03,London,15-24,0
2020-03-03,London,25-44,0
2020-03-03,London,45-64,0
2020-03-03,London,65-74,0
2020-03-03,London,75+,0
2020-03-03,Midlands,<1yr,0
2020-03-03,Midlands,1-4,0
2020-03-03,Midlands,5-14,0
2020-03-03,Midlands,15-24,0
2020-03-03,Midlands,25-44,0
2020-03-03,Midlands,45-64,0
2020-03-03,Midlands,65-74,0
2020-03-03,Midlands,75+,0
2020-03-03,North_East_and_Yorkshire,<1yr,0
2020-03-03,North_East_and_Yorkshire,1-4,0
2020-03-03,North_East_and_Yorkshire,5-14,0
2020-03-03,North_East_and_Yorkshire,15-24,0
2020-03-03,North_East_and_Yorkshire,25-44,0
2020-03-03,North_East_and_Yorkshire,45-64,0
2020-03-03,North_East_and_Yorkshire,65-74,0
2020-03-03,North_East_and_Yorkshire,75+,0
2020-03-03,North_West,<1yr,0
2020-03-03,North_West,1-4,0
2020-03-03,North_West,5-14,0
2020-03-03,North_West,15-24,0
2020-03-03,North_West,25-44,0
2020-03-03,North_West,45-64,0
2020-03-03,North_West,65-74,0
2020-03-03,North_West,75+,0
2020-03-03,South_East,<1yr,0
2020-03-03,South_East,1-4,0
2020-03-03,South_East,5-14,0
2020-03-03,South_East,15-24,0
2020-03-03,South_East,25-44,0
2020-03-03,South_East,45-64,0
2020-03-03,South_East,65-74,0
2020-03-03,South_East,75+,0
2020-03-03,South_West,<1yr,0
2020-03-03,South_West,1-4,0
2020-03-03,South_West,5-14,0
2020-03-03,South_West,15-24,0
2020-03-03,South_West,25-44,0
2020-03-03,South_West,45-64,0
2020-03-03,South_West,65-74,0
2020-03-03,South_West,75+,0
2020-03-04,East_of_England,<1yr,0
2020-03-04,East_of_England,1-4,0
2020-03-04,East_of_England,5-14,0
2020-03-04,East_of_England,15-24,0
2020-03-04,East_of_England,25-44,0
2020-03-04,East_of_England,45-64,0
2020-03-04,East_of_England,65-74,0
2020-03-04,East_of_England,75+,0
2020-03-04,London,<1yr,0
2020-03-04,London,1-4,0
2020-03-04,London,5-14,0
2020-03-04,London,15-24,0
2020-03-04,London,25-44,0
2020-03-04,London,45-64,0
2020-03-04,London,65-74,0
2020-03-04,London,75+,0
2020-03-04,Midlands,<1yr,0
2020-03-04,Midlands,1-4,0
2020-03-04,Midlands,5-14,0
2020-03-04,Midlands,15-24,0
2020-03-04,Midlands,25-44,0
2020-03-04,Midlands,45-64,0
2020-03-04,Midlands,65-74,0
2020-03-04,Midlands,75+,0
2020-03-04,North_East_and_Yorkshire,<1yr,0
2020-03-04,North_East_and_Yorkshire,1-4,0
2020-03-04,North_East_and_Yorkshire,5-14,0
2020-03-04,North_East_and_Yorkshire,15-24,0
2020-03-04,North_East_and_Yorkshire,25-44,0
2020-03-04,North_East_and_Yorkshire,45-64,0
2020-03-04,North_East_and_Yorkshire,65-74,0
2020-03-04,North_East_and_Yorkshire,75+,0
2020-03-04,North_West,<1yr,0
2020-03-04,North_West,1-4,0
2020-03-04,North_West,5-14,0
2020-03-04,North_West,15-24,0
2020-03-04,North_West,25-44,0
2020-03-04,North_West,45-64,0
2020-03-04,North_West,65-74,0
2020-03-04,North_West,75+,0
2020-03-04,South_East,<1yr,0
2020-03-04,South_East,1-4,0
2020-03-04,South_East,5-14,0
2020-03-04,South_East,15-24,0
2020-03-04,South_East,25-44,0
2020-03-04,South_East,45-64,0
2020-03-04,South_East,65-74,0
2020-03-04,South_East,75+,0
2020-03-04,South_West,<1yr,0
2020-03-04,South_West,1-4,0
2020-03-04,South_West,5-14,0
2020-03-04,South_West,15-24,0
2020-03-04,South_West,25-44,0
2020-03-04,South_West,45-64,0
2020-03-04,South_West,65-74,0
2020-03-04,South_West,75+,0
2020-03-05,East_of_England,<1yr,0
2020-03-05,East_of_England,1-4,0
2020-03-05,East_of_England,5-14,0
2020-03-05,East_of_England,15-24,0
2020-03-05,East_of_England,25-44,0
2020-03-05,East_of_England,45-64,0
2020-03-05,East_of_England,65-74,0
2020-03-05,East_of_England,75+,0
2020-03-05,London,<1yr,0
2020-03-05,London,1-4,0
2020-03-05,London,5-14,0
2020-03-05,London,15-24,0
2020-03-05,London,25-44,0
2020-03-05,London,45-64,0
2020-03-05,London,65-74,0
2020-03-05,London,75+,0
2020-03-05,Midlands,<1yr,0
2020-03-05,Midlands,1-4,0
2020-03-05,Midlands,5-14,0
2020-03-05,Midlands,15-24,0
2020-03-05,Midlands,25-44,0
2020-03-05,Midlands,45-64,0
2020-03-05,Midlands,65-74,0
2020-03-05,Midlands,75+,0
2020-03-05,North_East_and_Yorkshire,<1yr,0
2020-03-05,North_East_and_Yorkshire,1-4,0
2020-03-05,North_East_and_Yorkshire,5-14,0
2020-03-05,North_East_and_Yorkshire,15-24,0
2020-03-05,North_East_and_Yorkshire,25-44,0
2020-03-05,North_East_and_Yorkshire,45-64,0
2020-03-05,North_East_and_Yorkshire,65-74,0
2020-03-05,North_East_and_Yorkshire,75+,0
2020-03-05,North_West,<1yr,0
2020-03-05,North_West,1-4,0
2020-03-05,North_West,5-14,0
2020-03-05,North_West,15-24,0
2020-03-05,North_West,25-44,0
2020-03-05,North_West,45-64,0
2020-03-05,North_West,65-74,0
2020-03-05,North_West,75+,0
2020-03-05,South_East,<1yr,0
2020-03-05,South_East,1-4,0
2020-03-05,South_East,5-14,0
2020-03-05,South_East,15-24,0
2020-03-05,South_East,25-44,0
2020-03-05,South_East,45-64,0
2020-03-05,South_East,65-74,0
2020-03-05,South_East,75+,0
2020-03-05,South_West,<1yr,0
2020-03-05,South_West,1-4,0
2020-03-05,South_West,5-14,0
2020-03-05,South_West,15-24,0
2020-03-05,South_West,25-44,0
2020-03-05,South_West,45-64,0
2020-03-05,South_West,65-74,0
2020-03-05,South_West,75+,0
2020-03-06,East_of_England,<1yr,0
2020-03-06,East_of_England,1-4,0
2020-03-06,East_of_England,5-14,0
2020-03-06,East_of_England,15-24,0
2020-03-06,East_of_England,25-44,0
2020-03-06,East_of_England,45-64,0
2020-03-06,East_of_England,65-74,0
2020-03-06,East_of_England,75+,0
2020-03-06,London,<1yr,0
2020-03-06,London,1-4,0
2020-03-06,London,5-14,0
2020-03-06,London,15-24,0
2020-03-06,London,25-44,0
2020-03-06,London,45-64,0
2020-03-06,London,65-74,0
2020-03-06,London,75+,0
2020-03-06,Midlands,<1yr,0
2020-03-06,Midlands,1-4,0
2020-03-06,Midlands,5-14,0
2020-03-06,Midlands,15-24,0
2020-03-06,Midlands,25-44,0
2020-03-06,Midlands,45-64,0
2020-03-06,Midlands,65-74,0
2020-03-06,Midlands,75+,0
2020-03-06,North_East_and_Yorkshire,<1yr,0
2020-03-06,North_East_and_Yorkshire,1-4,0
2020-03-06,North_East_and_Yorkshire,5-14,0
2020-03-06,North_East_and_Yorkshire,15-24,0
2020-03-06,North_East_and_Yorkshire,25-44,0
2020-03-06,North_East_and_Yorkshire,45-64,0
2020-03-06,North_East_and_Yorkshire,65-74,0
2020-03-06,North_East_and_Yorkshire,75+,0
2020-03-06,North_West,<1yr,0
2020-03-06,North_West,1-4,0
2020-03-06,North_West,5-14,0
2020-03-06,North_West,15-24,0
2020-03-06,North_West,25-44,0
2020-03-06,North_West,45-64,0
2020-03-06,North_West,65-74,0
2020-03-06,North_West,75+,0
2020-03-06,South_East,<1yr,0
2020-03-06,South_East,1-4,0
2020-03-06,South_East,5-14,0
2020-03-06,South_East,15-24,0
2020-03-06,South_East,25-44,0
2020-03-06,South_East,45-64,0
2020-03-06,South_East,65-74,0
2020-03-06,South_East,75+,0
2020-03-06,South_West,<1yr,0
2020-03-06,South_West,1-4,0
2020-03-06,South_West,5-14,0
2020-03-06,South_West,15-24,0
2020-03-06,South_West,25-44,0
2020-03-06,South_West,45-64,0
2020-03-06,South_West,65-74,0
2020-03-06,South_West,75+,0
2020-03-07,East_of_England,<1yr,0
2020-03-07,East_of_England,1-4,0
2020-03-07,East_of_England,5-14,0
2020-03-07,East_of_England,15-24,0
2020-03-07,East_of_England,25-44,0
2020-03-07,East_of_England,45-64,0
2020-03-07,East_of_England,65-74,0
2020-03-07,East_of_England,75+,0
2020-03-07,London,<1yr,0
2020-03-07,London,1-4,0
2020-03-07,London,5-14,0
2020-03-07,London,15-24,0
2020-03-07,London,25-44,0
2020-03-07,London,45-64,0
2020-03-07,London,65-74,0
2020-03-07,London,75+,0
2020-03-07,Midlands,<1yr,0
2020-03-07,Midlands,1-4,0
2020-03-07,Midlands,5-14,0
2020-03-07,Midlands,15-24,0
2020-03-07,Midlands,25-44,0
2020-03-07,Midlands,45-64,0
2020-03-07,Midlands,65-74,0
2020-03-07,Midlands,75+,0
2020-03-07,North_East_and_Yorkshire,<1yr,0
2020-03-07,North_East_and_Yorkshire,1-4,0
2020-03-07,North_East_and_Yorkshire,5-14,0
2020-03-07,North_East_and_Yorkshire,15-24,0
2020-03-07,North_East_and_Yorkshire,25-44,0
2020-03-07,North_East_and_Yorkshire,45-64,0
2020-03-07,North_East_and_Yorkshire,65-74,0
2020-03-07,North_East_and_Yorkshire,75+,0
2020-03-07,North_West,<1yr,0
2020-03-07,North_West,1-4,0
2020-03-07,North_West,5-14,0
2020-03-07,North_West,15-24,0
2020-03-07,North_West,25-44,0
2020-03-07,North_West,45-64,0
2020-03-07,North_West,65-74,0
2020-03-07,North_West,75+,0
2020-03-07,South_East,<1yr,0
2020-03-07,South_East,1-4,0
2020-03-07,South_East,5-14,0
2020-03-07,South_East,15-24,0
2020-03-07,South_East,25-44,0
2020-03-07,South_East,45-64,0
2020-03-07,South_East,65-74,0
2020-03-07,South_East,75+,0
2020-03-07,South_West,<1yr,0
2020-03-07,South_West,1-4,0
2020-03-07,South_West,5-14,0
2020-03-07,South_West,15-24,0
2020-03-07,South_West,25-44,0
2020-03-07,South_West,45-64,0
2020-03-07,South_West,65-74,0
2020-03-07,South_West,75+,0
2020-03-08,East_of_England,<1yr,0
2020-03-08,East_of_England,1-4,0
2020-03-08,East_of_England,5-14,0
2020-03-08,East_of_England,15-24,0
2020-03-08,East_of_England,25-44,0
2020-03-08,East_of_England,45-64,1
2020-03-08,East_of_England,65-74,0
2020-03-08,East_of_England,75+,0
2020-03-08,Midlands,<1yr,0
2020-03-08,Midlands,1-4,0
2020-03-08,Midlands,5-14,0
2020-03-08,Midlands,15-24,3
2020-03-08,Midlands,25-44,9
2020-03-08,Midlands,45-64,6
2020-03-08,Midlands,65-74,0
2020-03-08,Midlands,75+,0
2020-03-08,South_West,<1yr,0
2020-03-08,South_West,1-4,0
2020-03-08,South_West,5-14,0
2020-03-08,South_West,15-24,0
2020-03-08,South_West,25-44,0
2020-03-08,South_West,45-64,1
2020-03-08,South_West,65-74,0
2020-03-08,South_West,75+,0
2020-03-08,London,<1yr,0
2020-03-08,London,1-4,0
2020-03-08,London,5-14,0
2020-03-08,London,15-24,0
2020-03-08,London,25-44,0
2020-03-08,London,45-64,0
2020-03-08,London,65-74,0
2020-03-08,London,75+,0
2020-03-08,North_East_and_Yorkshire,<1yr,0
2020-03-08,North_East_and_Yorkshire,1-4,0
2020-03-08,North_East_and_Yorkshire,5-14,0
2020-03-08,North_East_and_Yorkshire,15-24,0
2020-03-08,North_East_and_Yorkshire,25-44,0
2020-03-08,North_East_and_Yorkshire,45-64,0
2020-03-08,North_East_and_Yorkshire,65-74,0
2020-03-08,North_East_and_Yorkshire,75+,0
2020-03-08,North_West,<1yr,0
2020-03-08,North_West,1-4,0
2020-03-08,North_West,5-14,0
2020-03-08,North_West,15-24,0
2020-03-08,North_West,25-44,0
2020-03-08,North_West,45-64,0
2020-03-08,North_West,65-74,0
2020-03-08,North_West,75+,0
2020-03-08,South_East,<1yr,0
2020-03-08,South_East,1-4,0
2020-03-08,South_East,5-14,0
2020-03-08,South_East,15-24,0
2020-03-08,South_East,25-44,0
2020-03-08,South_East,45-64,0
2020-03-08,South_East,65-74,0
2020-03-08,South_East,75+,0
2020-03-09,Midlands,<1yr,0
2020-03-09,Midlands,1-4,0
2020-03-09,Midlands,5-14,0
2020-03-09,Midlands,15-24,0
2020-03-09,Midlands,25-44,2
2020-03-09,Midlands,45-64,2
2020-03-09,Midlands,65-74,1
2020-03-09,Midlands,75+,0
2020-03-09,East_of_England,<1yr,0
2020-03-09,East_of_England,1-4,0
2020-03-09,East_of_England,5-14,0
2020-03-09,East_of_England,15-24,0
2020-03-09,East_of_England,25-44,0
2020-03-09,East_of_England,45-64,0
2020-03-09,East_of_England,65-74,0
2020-03-09,East_of_England,75+,0
2020-03-09,London,<1yr,0
2020-03-09,London,1-4,0
2020-03-09,London,5-14,0
2020-03-09,London,15-24,0
2020-03-09,London,25-44,0
2020-03-09,London,45-64,0
2020-03-09,London,65-74,0
2020-03-09,London,75+,0
2020-03-09,North_East_and_Yorkshire,<1yr,0
2020-03-09,North_East_and_Yorkshire,1-4,0
2020-03-09,North_East_and_Yorkshire,5-14,0
2020-03-09,North_East_and_Yorkshire,15-24,0
2020-03-09,North_East_and_Yorkshire,25-44,0
2020-03-09,North_East_and_Yorkshire,45-64,0
2020-03-09,North_East_and_Yorkshire,65-74,0
2020-03-09,North_East_and_Yorkshire,75+,0
2020-03-09,North_West,<1yr,0
2020-03-09,North_West,1-4,0
2020-03-09,North_West,5-14,0
2020-03-09,North_West,15-24,0
2020-03-09,North_West,25-44,0
2020-03-09,North_West,45-64,0
2020-03-09,North_West,65-74,0
2020-03-09,North_West,75+,0
2020-03-09,South_East,<1yr,0
2020-03-09,South_East,1-4,0
2020-03-09,South_East,5-14,0
2020-03-09,South_East,15-24,0
2020-03-09,South_East,25-44,0
2020-03-09,South_East,45-64,0
2020-03-09,South_East,65-74,0
2020-03-09,South_East,75+,0
2020-03-09,South_West,<1yr,0
2020-03-09,South_West,1-4,0
2020-03-09,South_West,5-14,0
2020-03-09,South_West,15-24,0
2020-03-09,South_West,25-44,0
2020-03-09,South_West,45-64,0
2020-03-09,South_West,65-74,0
2020-03-09,South_West,75+,0
2020-03-10,East_of_England,<1yr,0
2020-03-10,East_of_England,1-4,0
2020-03-10,East_of_England,5-14,0
2020-03-10,East_of_England,15-24,0
2020-03-10,East_of_England,25-44,0
2020-03-10,East_of_England,45-64,0
2020-03-10,East_of_England,65-74,0
2020-03-10,East_of_England,75+,0
2020-03-10,London,<1yr,0
2020-03-10,London,1-4,0
2020-03-10,London,5-14,0
2020-03-10,London,15-24,0
2020-03-10,London,25-44,0
2020-03-10,London,45-64,0
2020-03-10,London,65-74,0
2020-03-10,London,75+,0
2020-03-10,Midlands,<1yr,0
2020-03-10,Midlands,1-4,0
2020-03-10,Midlands,5-14,0
2020-03-10,Midlands,15-24,0
2020-03-10,Midlands,25-44,0
2020-03-10,Midlands,45-64,0
2020-03-10,Midlands,65-74,0
2020-03-10,Midlands,75+,0
2020-03-10,North_East_and_Yorkshire,<1yr,0
2020-03-10,North_East_and_Yorkshire,1-4,0
2020-03-10,North_East_and_Yorkshire,5-14,0
2020-03-10,North_East_and_Yorkshire,15-24,0
2020-03-10,North_East_and_Yorkshire,25-44,0
2020-03-10,North_East_and_Yorkshire,45-64,0
2020-03-10,North_East_and_Yorkshire,65-74,0
2020-03-10,North_East_and_Yorkshire,75+,0
2020-03-10,North_West,<1yr,0
2020-03-10,North_West,1-4,0
2020-03-10,North_West,5-14,0
2020-03-10,North_West,15-24,0
2020-03-10,North_West,25-44,0
2020-03-10,North_West,45-64,0
2020-03-10,North_West,65-74,0
2020-03-10,North_West,75+,0
2020-03-10,South_East,<1yr,0
2020-03-10,South_East,1-4,0
2020-03-10,South_East,5-14,0
2020-03-10,South_East,15-24,0
2020-03-10,South_East,25-44,0
2020-03-10,South_East,45-64,0
2020-03-10,South_East,65-74,0
2020-03-10,South_East,75+,0
2020-03-10,South_West,<1yr,0
2020-03-10,South_West,1-4,0
2020-03-10,South_West,5-14,0
2020-03-10,South_West,15-24,0
2020-03-10,South_West,25-44,0
2020-03-10,South_West,45-64,0
2020-03-10,South_West,65-74,0
2020-03-10,South_West,75+,0
2020-03-11,East_of_England,<1yr,0
2020-03-11,East_of_England,1-4,0
2020-03-11,East_of_England,5-14,0
2020-03-11,East_of_England,15-24,0
2020-03-11,East_of_England,25-44,0
2020-03-11,East_of_England,45-64,0
2020-03-11,East_of_England,65-74,0
2020-03-11,East_of_England,75+,0
2020-03-11,London,<1yr,0
2020-03-11,London,1-4,0
2020-03-11,London,5-14,0
2020-03-11,London,15-24,0
2020-03-11,London,25-44,0
2020-03-11,London,45-64,0
2020-03-11,London,65-74,0
2020-03-11,London,75+,0
2020-03-11,Midlands,<1yr,0
2020-03-11,Midlands,1-4,0
2020-03-11,Midlands,5-14,0
2020-03-11,Midlands,15-24,0
2020-03-11,Midlands,25-44,0
2020-03-11,Midlands,45-64,0
2020-03-11,Midlands,65-74,0
2020-03-11,Midlands,75+,0
2020-03-11,North_East_and_Yorkshire,<1yr,0
2020-03-11,North_East_and_Yorkshire,1-4,0
2020-03-11,North_East_and_Yorkshire,5-14,0
2020-03-11,North_East_and_Yorkshire,15-24,0
2020-03-11,North_East_and_Yorkshire,25-44,0
2020-03-11,North_East_and_Yorkshire,45-64,0
2020-03-11,North_East_and_Yorkshire,65-74,0
2020-03-11,North_East_and_Yorkshire,75+,0
2020-03-11,North_West,<1yr,0
2020-03-11,North_West,1-4,0
2020-03-11,North_West,5-14,0
2020-03-11,North_West,15-24,0
2020-03-11,North_West,25-44,0
2020-03-11,North_West,45-64,0
2020-03-11,North_West,65-74,0
2020-03-11,North_West,75+,0
2020-03-11,South_East,<1yr,0
2020-03-11,South_East,1-4,0
2020-03-11,South_East,5-14,0
2020-03-11,South_East,15-24,0
2020-03-11,South_East,25-44,0
2020-03-11,South_East,45-64,0
2020-03-11,South_East,65-74,0
2020-03-11,South_East,75+,0
2020-03-11,South_West,<1yr,0
2020-03-11,South_West,1-4,0
2020-03-11,South_West,5-14,0
2020-03-11,South_West,15-24,0
2020-03-11,South_West,25-44,0
2020-03-11,South_West,45-64,0
2020-03-11,South_West,65-74,0
2020-03-11,South_West,75+,0
2020-03-12,East_of_England,<1yr,0
2020-03-12,East_of_England,1-4,0
2020-03-12,East_of_England,5-14,0
2020-03-12,East_of_England,15-24,0
2020-03-12,East_of_England,25-44,0
2020-03-12,East_of_England,45-64,0
2020-03-12,East_of_England,65-74,0
2020-03-12,East_of_England,75+,0
2020-03-12,London,<1yr,0
2020-03-12,London,1-4,0
2020-03-12,London,5-14,0
2020-03-12,London,15-24,0
2020-03-12,London,25-44,0
2020-03-12,London,45-64,0
2020-03-12,London,65-74,0
2020-03-12,London,75+,0
2020-03-12,Midlands,<1yr,0
2020-03-12,Midlands,1-4,0
2020-03-12,Midlands,5-14,0
2020-03-12,Midlands,15-24,0
2020-03-12,Midlands,25-44,0
2020-03-12,Midlands,45-64,0
2020-03-12,Midlands,65-74,0
2020-03-12,Midlands,75+,0
2020-03-12,North_East_and_Yorkshire,<1yr,0
2020-03-12,North_East_and_Yorkshire,1-4,0
2020-03-12,North_East_and_Yorkshire,5-14,0
2020-03-12,North_East_and_Yorkshire,15-24,0
2020-03-12,North_East_and_Yorkshire,25-44,0
2020-03-12,North_East_and_Yorkshire,45-64,0
2020-03-12,North_East_and_Yorkshire,65-74,0
2020-03-12,North_East_and_Yorkshire,75+,0
2020-03-12,North_West,<1yr,0
2020-03-12,North_West,1-4,0
2020-03-12,North_West,5-14,0
2020-03-12,North_West,15-24,0
2020-03-12,North_West,25-44,0
2020-03-12,North_West,45-64,0
2020-03-12,North_West,65-74,0
2020-03-12,North_West,75+,0
2020-03-12,South_East,<1yr,0
2020-03-12,South_East,1-4,0
2020-03-12,South_East,5-14,0
2020-03-12,South_East,15-24,0
2020-03-12,South_East,25-44,0
2020-03-12,South_East,45-64,0
2020-03-12,South_East,65-74,0
2020-03-12,South_East,75+,0
2020-03-12,South_West,<1yr,0
2020-03-12,South_West,1-4,0
2020-03-12,South_West,5-14,0
2020-03-12,South_West,15-24,0
2020-03-12,South_West,25-44,0
2020-03-12,South_West,45-64,0
2020-03-12,South_West,65-74,0
2020-03-12,South_West,75+,0
2020-03-13,East_of_England,<1yr,0
2020-03-13,East_of_England,1-4,0
2020-03-13,East_of_England,5-14,0
2020-03-13,East_of_England,15-24,0
2020-03-13,East_of_England,25-44,0
2020-03-13,East_of_England,45-64,0
2020-03-13,East_of_England,65-74,0
2020-03-13,East_of_England,75+,0
2020-03-13,London,<1yr,0
2020-03-13,London,1-4,0
2020-03-13,London,5-14,0
2020-03-13,London,15-24,0
2020-03-13,London,25-44,0
2020-03-13,London,45-64,0
2020-03-13,London,65-74,0
2020-03-13,London,75+,0
2020-03-13,Midlands,<1yr,0
2020-03-13,Midlands,1-4,0
2020-03-13,Midlands,5-14,0
2020-03-13,Midlands,15-24,0
2020-03-13,Midlands,25-44,0
2020-03-13,Midlands,45-64,0
2020-03-13,Midlands,65-74,0
2020-03-13,Midlands,75+,0
2020-03-13,North_East_and_Yorkshire,<1yr,0
2020-03-13,North_East_and_Yorkshire,1-4,0
2020-03-13,North_East_and_Yorkshire,5-14,0
2020-03-13,North_East_and_Yorkshire,15-24,0
2020-03-13,North_East_and_Yorkshire,25-44,0
2020-03-13,North_East_and_Yorkshire,45-64,0
2020-03-13,North_East_and_Yorkshire,65-74,0
2020-03-13,North_East_and_Yorkshire,75+,0
2020-03-13,North_West,<1yr,0
2020-03-13,North_West,1-4,0
2020-03-13,North_West,5-14,0
2020-03-13,North_West,15-24,0
2020-03-13,North_West,25-44,0
2020-03-13,North_West,45-64,0
2020-03-13,North_West,65-74,0
2020-03-13,North_West,75+,0
2020-03-13,South_East,<1yr,0
2020-03-13,South_East,1-4,0
2020-03-13,South_East,5-14,0
2020-03-13,South_East,15-24,0
2020-03-13,South_East,25-44,0
2020-03-13,South_East,45-64,0
2020-03-13,South_East,65-74,0
2020-03-13,South_East,75+,0
2020-03-13,South_West,<1yr,0
2020-03-13,South_West,1-4,0
2020-03-13,South_West,5-14,0
2020-03-13,South_West,15-24,0
2020-03-13,South_West,25-44,0
2020-03-13,South_West,45-64,0
2020-03-13,South_West,65-74,0
2020-03-13,South_West,75+,0
2020-03-14,East_of_England,<1yr,0
2020-03-14,East_of_England,1-4,0
2020-03-14,East_of_England,5-14,0
2020-03-14,East_of_England,15-24,0
2020-03-14,East_of_England,25-44,0
2020-03-14,East_of_England,45-64,0
2020-03-14,East_of_England,65-74,0
2020-03-14,East_of_England,75+,0
2020-03-14,London,<1yr,0
2020-03-14,London,1-4,0
2020-03-14,London,5-14,0
2020-03-14,London,15-24,0
2020-03-14,London,25-44,0
2020-03-14,London,45-64,0
2020-03-14,London,65-74,0
2020-03-14,London,75+,0
2020-03-14,Midlands,<1yr,0
2020-03-14,Midlands,1-4,0
2020-03-14,Midlands,5-14,0
2020-03-14,Midlands,15-24,0
2020-03-14,Midlands,25-44,0
2020-03-14,Midlands,45-64,0
2020-03-14,Midlands,65-74,0
2020-03-14,Midlands,75+,0
2020-03-14,North_East_and_Yorkshire,<1yr,0
2020-03-14,North_East_and_Yorkshire,1-4,0
2020-03-14,North_East_and_Yorkshire,5-14,0
2020-03-14,North_East_and_Yorkshire,15-24,0
2020-03-14,North_East_and_Yorkshire,25-44,0
2020-03-14,North_East_and_Yorkshire,45-64,0
2020-03-14,North_East_and_Yorkshire,65-74,0
2020-03-14,North_East_and_Yorkshire,75+,0
2020-03-14,North_West,<1yr,0
2020-03-14,North_West,1-4,0
2020-03-14,North_West,5-14,0
2020-03-14,North_West,15-24,0
2020-03-14,North_West,25-44,0
2020-03-14,North_West,45-64,0
2020-03-14,North_West,65-74,0
2020-03-14,North_West,75+,0
2020-03-14,South_East,<1yr,0
2020-03-14,South_East,1-4,0
2020-03-14,South_East,5-14,0
2020-03-14,South_East,15-24,0
2020-03-14,South_East,25-44,0
2020-03-14,South_East,45-64,0
2020-03-14,South_East,65-74,0
2020-03-14,South_East,75+,0
2020-03-14,South_West,<1yr,0
2020-03-14,South_West,1-4,0
2020-03-14,South_West,5-14,0
2020-03-14,South_West,15-24,0
2020-03-14,South_West,25-44,0
2020-03-14,South_West,45-64,0
2020-03-14,South_West,65-74,0
2020-03-14,South_West,75+,0
2020-03-15,East_of_England,<1yr,0
2020-03-15,East_of_England,1-4,0
2020-03-15,East_of_England,5-14,0
2020-03-15,East_of_England,15-24,1
